Group	Gene 1	Gene 2	Ks
3218	079970.1	321230.1	0.2930
3219	079980.1	321220.1	0.2229
322	006590.1	207760.1	0.3412
3220	080000.1	321200.1	0.2271
3220	080000.1	392920.1	0.5057
3220	321200.1	392920.1	0.6478
3221	080030.1	392650.1	0.6360
3221	080030.1	321160.1	0.1956
3221	392650.1	321160.1	0.5818
3222	080080.1	392940.1	0.6661
3222	080080.1	392660.1	0.7138
3222	392940.1	392660.1	0.2493
3223	080120.1	088990.1	0.1989
3224	080130.1	164900.1	0.6524
3225	080140.1	164910.1	0.2316
3226	080150.1	164920.1	0.3236
3227	080190.2	181830.1	0.2256
3228	080210.1	257000.1	0.0319
3228	080210.1	151110.1	0.8590
3228	080210.1	299480.1	0.7220
3228	080210.1	165910.1	0.8229
3228	257000.1	151110.1	0.8600
3228	257000.1	299480.1	0.7837
3228	257000.1	165910.1	0.8417
3228	151110.1	299480.1	0.2238
3228	151110.1	165910.1	1.1629
3228	299480.1	165910.1	0.9095
3229	080230.1	080240.1	0.2519
3229	080230.1	264990.1	0.3952
3229	080240.1	264990.1	0.2305
323	006620.1	260140.1	0.2356
323	006620.1	258280.1	1.1592
323	006620.1	122020.1	0.9295
323	260140.1	258280.1	1.0766
323	260140.1	122020.1	0.7658
323	258280.1	122020.1	0.2630
3230	080250.1	264980.1	0.2200
3231	080290.1	096510.1	0.4127
3232	080510.1	080540.1	0.6472
3232	080510.1	195050.1	0.9867
3232	080540.1	195050.1	0.4666
3233	080570.1	400590.1	-0.0000
3233	080570.1	142500.1	0.0597
3233	400590.1	142500.1	0.0581
3234	080580.1	400290.1	0.0060
3234	080580.1	400600.1	-0.0000
3234	080580.1	345540.1	-0.0000
3234	400290.1	400600.1	-0.0000
3234	400290.1	345540.1	-0.0000
3234	400600.1	345540.1	-0.0000
3235	080590.1	199530.1	0.0091
3235	080590.1	345530.1	0.0047
3235	080590.1	285670.1	0.0047
3235	199530.1	345530.1	-0.0000
3235	199530.1	285670.1	-0.0000
3235	345530.1	285670.1	-0.0000
3236	080610.2	343750.1	0.7349
3236	080610.2	223830.1	0.1596
3236	080610.2	342680.1	0.7358
3236	080610.2	371160.1	0.6563
3236	343750.1	223830.1	0.6914
3236	343750.1	342680.1	0.5516
3236	343750.1	371160.1	0.2200
3236	223830.1	342680.1	0.5851
3236	223830.1	371160.1	0.5657
3236	342680.1	371160.1	0.6202
3237	080630.1	187960.1	0.3548
3237	080630.1	223810.1	0.2276
3237	187960.1	223810.1	0.3260
3238	080640.1	135380.1	0.7266
3239	080660.1	081100.2	0.2780
324	006630.1	027860.1	0.3032
3240	080690.1	346290.1	0.2559
3241	080700.1	145830.1	0.2115
3242	080790.1	107370.1	0.1944
3243	080810.1	107360.1	0.1926
3244	080830.1	107340.1	0.2841
3245	080840.1	107320.1	0.2061
3246	080850.1	107310.1	0.2563
3247	080930.1	168950.1	0.5784
3248	080950.1	168990.2	0.5578
3248	080950.1	137210.2	0.9792
3248	080950.1	056340.1	3.8628
3248	168990.2	137210.2	0.6782
3248	168990.2	056340.1	0.9489
3248	137210.2	056340.1	0.3121
3249	080970.1	337380.1	0.2932
325	006640.1	229940.1	0.2553
3250	080980.1	369630.1	0.2464
3251	080990.1	369640.1	0.2151
3251	080990.1	172890.1	0.5646
3251	369640.1	172890.1	0.5459
3252	081000.1	369650.1	0.2813
3253	081020.1	215890.1	0.2763
3254	081040.1	261810.1	0.2953
3255	081060.1	121000.1	0.2231
3256	081130.1	081140.1	0.6728
3257	081160.2	309700.1	0.8358
3257	081160.2	293980.1	0.4474
3257	081160.2	253920.1	3.9154
3257	081160.2	135410.1	2.7048
3257	081160.2	145250.1	2.9445
3257	081160.2	271660.1	3.6276
3257	309700.1	293980.1	0.1634
3257	309700.1	253920.1	2.3788
3257	309700.1	135410.1	1.5629
3257	309700.1	145250.1	2.2915
3257	309700.1	271660.1	3.2206
3257	293980.1	253920.1	1.4346
3257	293980.1	135410.1	1.3907
3257	293980.1	145250.1	1.9516
3257	293980.1	271660.1	1.4694
3257	253920.1	135410.1	1.2887
3257	253920.1	145250.1	0.4905
3257	253920.1	271660.1	0.0111
3257	135410.1	145250.1	1.0531
3257	135410.1	271660.1	0.8213
3257	145250.1	271660.1	0.5191
3258	081210.2	018370.1	0.2569
3259	081230.1	252340.1	0.3781
326	006660.1	148650.3	0.1979
326	006660.1	096120.1	0.6916
326	006660.1	194430.1	0.9330
326	148650.3	096120.1	0.6233
326	148650.3	194430.1	0.8746
326	096120.1	194430.1	0.7905
3260	081240.1	252350.1	0.1994
3261	081250.1	342190.1	0.3926
3261	081250.1	258450.1	0.1062
3261	081250.1	258460.1	0.1466
3261	081250.1	305100.1	0.1129
3261	081250.1	189820.1	0.1751
3261	342190.1	258450.1	0.1317
3261	342190.1	258460.1	0.1928
3261	342190.1	305100.1	0.1474
3261	342190.1	189820.1	0.1476
3261	258450.1	258460.1	0.1072
3261	258450.1	305100.1	0.1553
3261	258450.1	189820.1	0.1337
3261	258460.1	305100.1	0.1554
3261	258460.1	189820.1	0.1251
3261	305100.1	189820.1	0.1428
3263	081270.1	392480.2	0.1901
3264	081290.4	341960.1	0.6005
3264	081290.4	180970.1	0.1134
3264	341960.1	180970.1	0.6732
3265	081310.1	202950.1	0.1539
3266	081340.1	334380.1	0.2899
3267	081350.1	321600.1	0.4681
3268	081370.1	206950.1	0.3813
3269	081400.2	179460.1	2.3124
327	006670.1	257990.1	0.1228
327	006670.1	009070.1	0.1888
327	257990.1	009070.1	0.1641
3270	081420.1	131700.1	0.2188
3270	081420.1	278090.1	0.7780
3270	081420.1	379580.1	0.9433
3270	131700.1	278090.1	0.7971
3270	131700.1	379580.1	0.9169
3270	278090.1	379580.1	0.7721
3271	081440.1	131740.1	0.2969
3272	081460.1	361350.1	0.2460
3273	081500.1	358300.1	0.2716
3273	081500.1	089420.1	0.2969
3273	081500.1	277450.1	0.5588
3273	358300.1	089420.1	0.0459
3273	358300.1	277450.1	0.5991
3273	089420.1	277450.1	0.5991
3274	081510.1	162070.1	1.1069
3274	081510.1	096070.1	1.4128
3274	162070.1	096070.1	0.1707
3276	081530.1	213470.1	0.2293
3277	081540.2	096090.1	0.6715
3277	081540.2	270780.1	0.6671
3277	096090.1	270780.1	0.2041
3278	081630.1	369860.1	0.2690
3279	081660.3	369850.1	0.1524
328	006700.1	069940.1	0.1948
328	006700.1	254820.2	0.4299
328	006700.1	181060.1	0.5193
328	069940.1	254820.2	0.4784
328	069940.1	181060.1	0.5026
328	254820.2	181060.1	0.1342
3280	081720.1	392400.2	0.2379
3281	081740.1	181600.1	0.1074
3281	081740.1	356830.1	0.0160
3281	081740.1	281600.1	1.8832
3281	081740.1	210150.1	0.2341
3281	081740.1	229220.1	2.4125
3281	081740.1	396990.1	1.8511
3281	081740.1	099500.1	0.1951
3281	181600.1	356830.1	0.0144
3281	181600.1	281600.1	3.2469
3281	181600.1	210150.1	0.4824
3281	181600.1	229220.1	3.1586
3281	181600.1	396990.1	3.2620
3281	181600.1	099500.1	0.1263
3281	356830.1	281600.1	1.5420
3281	356830.1	210150.1	0.0444
3281	356830.1	229220.1	2.2647
3281	356830.1	396990.1	1.4162
3281	356830.1	099500.1	0.0612
3281	281600.1	210150.1	2.4423
3281	281600.1	229220.1	0.3108
3281	281600.1	396990.1	1.9189
3281	281600.1	099500.1	2.9942
3281	210150.1	229220.1	3.2600
3281	210150.1	396990.1	3.2732
3281	210150.1	099500.1	0.2615
3281	229220.1	396990.1	0.6411
3281	229220.1	099500.1	3.0599
3281	396990.1	099500.1	2.5486
3282	081770.1	167420.1	0.1790
3283	081780.2	309880.1	0.7728
3284	081800.1	288300.1	0.4478
3285	081820.1	334650.1	0.6163
3286	081860.1	101110.1	0.4178
3287	081900.1	101120.1	0.4222
3288	081950.1	150060.1	0.1507
3288	081950.1	287780.1	1.0022
3288	081950.1	330380.1	0.7635
3288	150060.1	287780.1	0.8373
3288	150060.1	330380.1	0.7298
3288	287780.1	330380.1	0.1944
3289	081980.1	093090.1	0.2535
3289	081980.1	345880.1	0.6632
3289	081980.1	252850.1	0.7719
3289	093090.1	345880.1	0.6085
3289	093090.1	252850.1	0.7462
3289	345880.1	252850.1	0.2433
329	006720.1	069950.1	0.2451
3290	082030.1	104860.1	3.0472
3291	082060.1	157590.1	0.1730
3291	082060.1	211560.1	0.6331
3291	082060.1	192310.1	0.6561
3291	157590.1	211560.1	0.6285
3291	157590.1	192310.1	0.6704
3291	211560.1	192310.1	0.7060
3292	082070.2	276250.1	0.3178
3293	082080.1	122350.1	0.1719
3295	082170.1	095190.1	0.2136
3296	082200.2	095200.1	0.2363
3297	082220.1	281000.1	-0.0000
3297	082220.1	384950.2	0.3291
3297	281000.1	384950.2	0.1953
3298	082230.1	280990.1	-0.0000
3299	082240.1	172290.1	0.4808
33	000580.1	114750.1	0.3665
330	006750.1	141860.1	0.2439
3300	082280.1	388630.1	0.2577
3301	082310.1	388590.1	0.3820
3302	082330.1	388580.1	0.2736
3303	082340.1	299870.1	0.3473
3304	082360.1	206980.1	0.0977
3305	082390.1	300320.1	0.7024
3305	082390.1	090340.1	0.1800
3305	300320.1	090340.1	0.6536
3306	082410.1	180910.2	0.3003
3307	082430.1	153780.1	0.2572
3307	082430.1	336200.1	0.2991
3307	153780.1	336200.1	0.3026
3308	082460.1	102160.1	0.8810
3308	082460.1	132700.1	0.4044
3308	082460.1	172240.1	0.7455
3308	102160.1	132700.1	1.3141
3308	102160.1	172240.1	0.1458
3308	132700.1	172240.1	1.1430
331	006760.1	195120.1	0.2292
3310	082550.1	147250.1	0.1942
3311	082610.1	088920.1	0.8850
3311	082610.1	160840.1	0.9454
3311	088920.1	160840.1	0.2228
3312	082620.1	340070.1	0.3895
3312	082620.1	147320.1	0.5712
3312	082620.1	340080.1	0.4225
3312	340070.1	147320.1	0.7632
3312	340070.1	340080.1	0.4189
3312	147320.1	340080.1	0.6539
3313	082680.2	300820.1	0.2766
3313	082680.2	194880.1	1.0421
3313	300820.1	194880.1	0.5561
3314	082710.1	101530.1	0.0494
3315	082790.1	247870.1	0.3353
3316	082800.1	353760.1	0.3217
3317	082810.1	353750.1	0.3096
3318	082820.1	203240.1	0.7589
3319	082830.1	082840.1	0.0434
3319	082830.1	353740.1	0.3632
3319	082840.1	353740.1	0.3152
332	006770.1	184190.3	0.2426
332	006770.1	350780.2	0.7104
332	006770.1	361050.1	0.0864
332	184190.3	350780.2	0.0475
332	184190.3	361050.1	0.1905
332	350780.2	361050.1	0.0843
3320	082860.1	174390.1	0.0058
3320	082860.1	124410.1	2.7365
3320	082860.1	386810.1	1.9406
3320	082860.1	158110.1	1.7043
3320	082860.1	159140.1	1.4496
3320	082860.1	190690.1	0.7870
3320	082860.1	312910.1	0.7247
3320	082860.1	396510.1	0.4340
3320	082860.1	312110.1	0.6870
3320	082860.1	396500.1	0.4344
3320	082860.1	312920.1	0.9977
3320	082860.1	338350.1	0.8071
3320	082860.1	177690.1	2.1781
3320	174390.1	124410.1	2.3287
3320	174390.1	386810.1	2.0308
3320	174390.1	158110.1	2.7327
3320	174390.1	159140.1	2.1337
3320	174390.1	190690.1	1.2102
3320	174390.1	312910.1	1.0011
3320	174390.1	396510.1	0.6045
3320	174390.1	312110.1	1.0306
3320	174390.1	396500.1	0.4366
3320	174390.1	312920.1	1.5089
3320	174390.1	338350.1	1.0492
3320	174390.1	177690.1	1.5667
3320	124410.1	386810.1	0.3046
3320	124410.1	158110.1	0.4519
3320	124410.1	159140.1	1.5345
3320	124410.1	190690.1	2.2876
3320	124410.1	312910.1	1.5085
3320	124410.1	396510.1	1.3751
3320	124410.1	312110.1	1.6654
3320	124410.1	396500.1	1.3721
3320	124410.1	312920.1	1.8427
3320	124410.1	338350.1	1.7856
3320	124410.1	177690.1	2.6351
3320	386810.1	158110.1	0.6272
3320	386810.1	159140.1	1.8671
3320	386810.1	190690.1	3.8315
3320	386810.1	312910.1	1.6867
3320	386810.1	396510.1	2.0926
3320	386810.1	312110.1	2.0460
3320	386810.1	396500.1	2.1993
3320	386810.1	312920.1	2.3864
3320	386810.1	338350.1	2.2859
3320	386810.1	177690.1	2.5524
3320	158110.1	159140.1	2.9474
3320	158110.1	190690.1	2.8146
3320	158110.1	312910.1	2.8389
3320	158110.1	396510.1	2.1292
3320	158110.1	312110.1	1.9410
3320	158110.1	396500.1	1.7456
3320	158110.1	312920.1	1.7696
3320	158110.1	338350.1	1.7762
3320	158110.1	177690.1	2.4122
3320	159140.1	190690.1	1.5644
3320	159140.1	312910.1	1.3123
3320	159140.1	396510.1	1.7208
3320	159140.1	312110.1	1.7047
3320	159140.1	396500.1	1.6044
3320	159140.1	312920.1	1.6811
3320	159140.1	338350.1	1.1402
3320	159140.1	177690.1	0.1912
3320	190690.1	312910.1	0.3038
3320	190690.1	396510.1	1.1846
3320	190690.1	312110.1	0.9742
3320	190690.1	396500.1	0.8693
3320	190690.1	312920.1	0.4853
3320	190690.1	338350.1	0.8039
3320	190690.1	177690.1	2.2480
3320	312910.1	396510.1	1.2443
3320	312910.1	312110.1	0.8686
3320	312910.1	396500.1	1.1157
3320	312910.1	312920.1	0.5152
3320	312910.1	338350.1	0.9389
3320	312910.1	177690.1	1.7517
3320	396510.1	312110.1	1.1191
3320	396510.1	396500.1	0.2471
3320	396510.1	312920.1	1.5292
3320	396510.1	338350.1	1.5447
3320	396510.1	177690.1	1.9536
3320	312110.1	396500.1	0.8803
3320	312110.1	312920.1	1.0811
3320	312110.1	338350.1	1.0590
3320	312110.1	177690.1	2.3903
3320	396500.1	312920.1	1.1561
3320	396500.1	338350.1	1.3410
3320	396500.1	177690.1	1.7948
3320	312920.1	338350.1	0.7634
3320	312920.1	177690.1	2.0332
3320	338350.1	177690.1	1.2263
3321	082870.1	136680.1	0.6790
3322	082880.1	136690.1	0.1973
3323	082890.1	136700.1	0.2345
3324	082930.3	321780.1	0.4195
3325	082940.1	083690.1	0.1629
3326	082960.1	119150.1	0.1946
3327	082990.1	309960.1	0.1773
3327	082990.1	119120.1	0.0595
3327	082990.1	166620.1	0.7765
3327	309960.1	119120.1	0.2488
3327	309960.1	166620.1	0.7176
3327	119120.1	166620.1	0.9405
3328	083000.2	309970.1	0.1980
3330	083040.1	310040.1	0.2038
3331	083050.1	310060.2	0.2201
3332	083060.1	310080.2	0.1949
3333	083070.1	202470.1	1.5720
3333	083070.1	343330.3	1.0066
3333	202470.1	343330.3	0.4148
3334	083090.1	382530.1	0.1055
3334	083090.1	225290.1	0.5181
3334	083090.1	270760.1	0.2389
3334	083090.1	328730.1	0.4266
3334	382530.1	225290.1	0.9093
3334	382530.1	270760.1	0.2933
3334	382530.1	328730.1	0.7354
3334	225290.1	270760.1	0.5539
3334	225290.1	328730.1	0.1605
3334	270760.1	328730.1	0.4950
3335	083130.1	094710.2	0.2622
3336	083150.1	388160.1	0.0869
3336	083150.1	188330.1	0.4454
3336	388160.1	188330.1	0.3521
3337	083240.1	331130.1	0.8154
3337	083240.1	114380.1	0.9271
3337	083240.1	281580.1	0.9369
3337	331130.1	114380.1	0.2272
3337	331130.1	281580.1	1.1467
3337	114380.1	281580.1	1.0352
3338	083280.1	137690.1	0.3981
3339	083310.3	202050.1	0.3015
334	006810.1	022260.1	1.5864
334	006810.1	159770.1	1.1302
334	006810.1	071920.1	1.1967
334	022260.1	159770.1	0.5352
334	022260.1	071920.1	0.3947
334	159770.1	071920.1	-0.0000
3340	083350.1	202020.1	0.2417
3340	083350.1	390000.1	0.6831
3340	202020.1	390000.1	0.8027
3341	083420.1	336520.1	0.9858
3341	083420.1	121320.1	1.9896
3341	083420.1	310630.1	1.0836
3341	336520.1	121320.1	1.7215
3341	336520.1	310630.1	0.2908
3341	121320.1	310630.1	1.6734
3342	083430.1	202380.1	0.5367
3342	083430.1	337590.1	0.5017
3342	083430.1	118490.1	0.6007
3342	202380.1	337590.1	0.2740
3342	202380.1	118490.1	0.7644
3342	337590.1	118490.1	0.7082
3343	083490.2	134260.1	0.2543
3344	083510.1	143590.1	0.5497
3344	083510.1	186270.1	0.5688
3344	143590.1	186270.1	0.1793
3345	083530.1	202290.1	0.2796
3346	083540.1	202270.1	0.1994
3347	083550.1	202260.1	0.2616
3347	083550.1	274840.1	0.5791
3347	202260.1	274840.1	0.3949
3348	083560.1	202250.1	0.3830
3349	083570.2	276600.1	0.2621
335	006820.1	224130.1	0.2276
3350	083600.1	256850.1	0.1982
3350	083600.1	342020.1	0.6672
3350	256850.1	342020.1	0.6232
3351	083640.1	307150.1	0.4643
3352	083650.1	307140.1	0.0982
3352	083650.1	146610.1	0.5150
3352	083650.1	252140.1	0.1855
3352	083650.1	210460.1	0.5759
3352	307140.1	146610.1	0.5900
3352	307140.1	252140.1	0.1602
3352	307140.1	210460.1	0.6422
3352	146610.1	252140.1	0.6394
3352	146610.1	210460.1	0.1499
3352	252140.1	210460.1	0.7284
3353	083710.1	145520.1	-0.0000
3354	083720.2	371010.1	0.6854
3354	083720.2	315580.2	0.6969
3354	371010.1	315580.2	0.1498
3355	083740.1	394000.1	0.2817
3356	083760.1	393970.1	0.3049
3357	083780.1	130670.1	0.0516
3358	083790.3	166130.1	0.5700
3358	083790.3	311150.1	0.7678
3358	083790.3	142990.1	0.1026
3358	083790.3	326990.1	0.2395
3358	166130.1	311150.1	0.3025
3358	166130.1	142990.1	0.4655
3358	166130.1	326990.1	0.4737
3358	311150.1	142990.1	0.5669
3358	311150.1	326990.1	0.6189
3358	142990.1	326990.1	0.2586
3359	083800.1	326980.3	0.2814
3359	083800.1	166120.1	0.5619
3359	326980.3	166120.1	0.6908
336	006850.1	114780.1	0.6784
336	006850.1	248750.1	0.8885
336	114780.1	248750.1	0.3148
3360	083810.1	084250.1	0.0066
3361	083840.1	084220.1	0.3180
3362	083880.1	099010.1	0.2171
3363	083890.1	090890.1	0.2636
3364	083920.1	177770.1	0.2451
3365	083960.2	322280.1	0.1605
3365	083960.2	330020.2	0.5777
3365	322280.1	330020.2	0.5597
3366	083970.1	322300.1	0.2850
3367	083980.1	322330.1	0.2831
3368	084040.1	147390.1	0.4375
3369	084050.1	147380.1	0.2979
337	006870.1	165210.1	0.2975
3370	084060.2	147370.1	0.2185
3371	084190.1	282610.1	0.4765
3372	084240.1	304690.1	0.4227
3372	084240.1	232550.1	0.5411
3372	304690.1	232550.1	0.5542
3373	084280.1	336360.1	0.0640
3373	084280.1	256710.1	0.0729
3373	336360.1	256710.1	0.0069
3374	084290.1	331200.1	0.3688
3375	084320.3	189890.1	0.2771
3376	084340.1	245520.1	0.9774
3376	084340.1	121600.1	0.9816
3376	084340.1	339540.1	0.9883
3376	245520.1	121600.1	0.0284
3376	245520.1	339540.1	0.3512
3376	121600.1	339540.1	0.3157
3377	084370.1	190340.1	0.2622
3377	084370.1	143190.1	0.6875
3377	190340.1	143190.1	0.6003
3378	084390.1	171390.1	0.2559
3378	084390.1	397190.1	0.8444
3378	084390.1	210030.2	0.9105
3378	171390.1	397190.1	0.9938
3378	171390.1	210030.2	0.7610
3378	397190.1	210030.2	0.1878
3379	084400.2	171380.1	0.2268
338	006910.1	098430.1	0.1438
3380	084420.1	198860.1	0.1377
3381	084540.1	401240.1	0.3791
3382	084550.1	401230.1	0.2160
3383	084600.2	190150.1	0.2370
3384	084610.1	190140.1	0.1920
3385	084620.1	115800.1	0.1713
3386	084670.1	088310.2	0.2672
3387	084740.1	185950.1	0.1700
3388	084760.1	346780.3	0.6299
3389	084780.1	346750.1	0.3663
339	006920.1	064600.1	0.2945
339	006920.1	098420.2	0.2268
339	006920.1	073620.1	0.4020
339	064600.1	098420.2	0.3678
339	064600.1	073620.1	0.0714
339	098420.2	073620.1	0.7156
3390	084790.2	346740.1	0.2704
3391	084810.1	190800.1	0.3500
3392	084840.1	232660.1	0.0252
3392	084840.1	227410.1	-0.0000
3392	232660.1	227410.1	0.0332
3393	084880.2	121290.1	0.3508
3394	084980.1	331580.1	0.2769
3395	085010.2	331560.2	0.1312
3396	085020.1	335700.1	0.5642
3397	085200.1	158470.1	0.6874
3397	085200.1	274670.1	0.7649
3397	158470.1	274670.1	0.2284
3398	085410.1	252360.1	0.1616
3399	085420.1	119280.1	0.2329
3399	085420.1	380180.1	0.2961
3399	085420.1	258780.1	0.2961
3399	119280.1	380180.1	0.0557
3399	119280.1	258780.1	0.0557
3399	380180.1	258780.1	-0.0000
34	000610.1	096220.1	0.2445
34	000610.1	047170.1	0.6442
34	000610.1	334920.1	0.7034
34	096220.1	047170.1	0.6655
34	096220.1	334920.1	0.7821
34	047170.1	334920.1	0.2851
3400	085470.1	258750.1	0.4156
3401	085490.1	311360.1	0.2408
3403	085540.1	189330.1	0.3284
3404	085610.2	368740.1	0.2210
3404	085610.2	315760.1	0.6235
3404	085610.2	310230.1	0.6138
3404	368740.1	315760.1	0.6465
3404	368740.1	310230.1	0.6402
3404	315760.1	310230.1	0.0011
3405	085700.1	395860.2	0.1893
3406	085710.1	395850.1	0.3139
3406	085710.1	149470.1	0.0426
3406	395850.1	149470.1	0.2403
3407	085760.1	385400.1	0.7344
3407	085760.1	347730.1	0.7014
3407	385400.1	347730.1	0.2319
3408	085800.1	269270.1	0.2375
3409	085810.1	318290.1	0.1106
341	006970.1	325050.1	0.3055
3410	085820.1	318270.1	0.2692
3410	085820.1	109530.1	1.1446
3410	085820.1	377520.1	1.3762
3410	318270.1	109530.1	1.0013
3410	318270.1	377520.1	1.0387
3410	109530.1	377520.1	0.2270
3411	085860.1	318250.1	0.2273
3412	085870.1	318230.1	0.2345
3412	085870.1	341610.1	0.0183
3412	085870.1	121890.1	0.2230
3412	085870.1	216270.1	0.2210
3412	318230.1	341610.1	0.2263
3412	318230.1	121890.1	0.1274
3412	318230.1	216270.1	0.1846
3412	341610.1	121890.1	0.2363
3412	341610.1	216270.1	0.3633
3412	121890.1	216270.1	0.3667
3413	085880.1	318220.1	0.1536
3414	085900.1	158240.1	0.3128
3415	085940.1	319890.1	1.1825
3417	085980.1	319850.1	0.1535
3418	085990.1	220370.1	0.3638
3419	086030.1	170180.3	0.2065
342	006980.1	266570.1	0.2935
3420	086060.1	288770.1	0.2915
3421	086070.1	281790.1	0.3291
3422	086200.1	135090.1	0.4285
3423	086230.1	279880.1	0.1660
3423	086230.1	095010.3	0.7413
3423	279880.1	095010.3	0.7267
3424	086260.1	213220.1	0.2549
3425	086290.1	336920.1	0.1480
3426	086300.1	335010.1	0.2153
3427	086330.1	086580.1	0.6919
3428	086340.1	338210.1	0.2268
3429	086350.1	338220.1	0.1797
343	007050.1	371730.1	5.3290
3430	086370.1	340510.1	0.2117
3431	086400.1	117430.1	0.5346
3431	086400.1	346060.1	0.6536
3431	086400.1	346070.1	0.5902
3431	117430.1	346060.1	0.5156
3431	117430.1	346070.1	0.4210
3431	346060.1	346070.1	0.4466
3432	086410.1	137110.1	0.2832
3432	086410.1	348950.1	1.3914
3432	137110.1	348950.1	1.4996
3433	086480.2	179380.2	1.3008
3434	086490.1	147950.1	0.2168
3434	086490.1	179410.1	0.7055
3434	086490.1	152130.1	0.6029
3434	147950.1	179410.1	0.7126
3434	147950.1	152130.1	0.6118
3434	179410.1	152130.1	0.2082
3435	086540.1	086550.1	0.0306
3435	086540.1	261830.1	0.0453
3435	086540.1	161310.1	0.2071
3435	086550.1	261830.1	0.0402
3435	086550.1	161310.1	0.1667
3435	261830.1	161310.1	0.2469
3436	086560.1	314120.1	0.2832
3437	086590.1	188830.1	0.2466
3437	086590.1	304160.1	0.8035
3437	086590.1	236260.1	0.7275
3437	188830.1	304160.1	0.6850
3437	188830.1	236260.1	0.6939
3437	304160.1	236260.1	0.2101
3438	086600.1	188810.1	0.2698
3439	086650.1	226910.1	0.3540
344	007060.2	344290.1	0.7310
3440	086660.1	291090.1	0.1853
3441	086670.1	302610.1	1.2886
3442	086710.1	132910.1	0.1728
3443	086750.1	285350.1	0.2713
3444	086770.1	334350.1	0.1915
3445	086790.1	392280.1	0.1144
3446	086850.1	174980.1	0.4373
3447	086880.1	226830.1	0.1661
3448	086920.1	384650.1	0.1810
3449	086930.1	369470.1	0.7209
3449	086930.1	121620.1	1.4489
3449	369470.1	121620.1	0.1722
345	007070.1	088010.1	0.7590
3450	086940.1	325130.3	0.2389
3451	086960.1	124740.1	0.2703
3452	087050.1	360770.1	0.6138
3452	087050.1	134520.2	0.5595
3452	360770.1	134520.2	0.1717
3453	087060.1	277480.1	0.4920
3454	087070.1	277470.1	0.1557
3455	087080.1	277430.1	0.2706
3455	087080.1	327580.2	0.5629
3455	087080.1	325990.1	0.6670
3455	277430.1	327580.2	0.7498
3455	277430.1	325990.1	0.8422
3455	327580.2	325990.1	0.1908
3456	087090.1	277420.1	0.2085
3457	087160.2	314350.1	0.2171
3458	087240.1	322190.1	0.1806
3459	087250.1	322180.1	0.1686
346	007090.1	373450.1	-0.0000
346	007090.1	364030.1	-0.0000
346	373450.1	364030.1	-0.0000
3460	087330.2	242760.1	1.6845
3460	087330.2	124440.1	1.8609
3460	087330.2	264550.1	2.7488
3460	242760.1	124440.1	0.5042
3460	242760.1	264550.1	0.2252
3460	124440.1	264550.1	0.4913
3461	087350.3	169100.3	0.6893
3462	087360.1	293020.2	0.6252
3463	087370.1	135800.1	-0.0000
3463	087370.1	304700.1	0.8385
3463	087370.1	314550.1	-0.0000
3463	135800.1	304700.1	0.8385
3463	135800.1	314550.1	-0.0000
3463	304700.1	314550.1	0.8385
3464	087390.1	293010.1	0.1931
3465	087400.1	143450.1	0.7978
3466	087480.1	118000.1	0.2109
3466	087480.1	127760.1	0.4737
3466	118000.1	127760.1	0.5163
3467	087490.1	260600.1	0.2653
3467	087490.1	118010.2	0.2653
3467	087490.1	127750.1	0.6520
3467	260600.1	118010.2	-0.0000
3467	260600.1	127750.1	0.5396
3467	118010.2	127750.1	0.5396
3468	087530.1	365260.1	0.6992
3468	087530.1	209990.1	1.0205
3468	365260.1	209990.1	0.2535
3469	087600.1	266430.1	-0.0000
347	007100.1	175420.1	0.2317
347	007100.1	088040.1	0.6724
347	175420.1	088040.1	0.8014
3470	087620.1	191360.2	0.3341
3471	087630.1	191370.1	0.3503
3472	087640.1	401260.1	0.0300
3473	087650.1	178190.1	0.0395
3474	087670.1	369050.1	0.5311
3474	087670.1	336600.1	0.5562
3474	369050.1	336600.1	0.2049
3475	087680.1	194360.1	0.5794
3476	087720.1	239630.1	0.2256
3477	087780.1	204670.1	0.7852
3477	087780.1	204660.1	0.8206
3477	204670.1	204660.1	-0.0000
3478	087810.1	349710.1	0.5510
3478	087810.1	368000.1	0.1759
3478	349710.1	368000.1	0.5963
3479	087850.1	216510.1	0.2617
3479	087850.1	353200.1	0.7252
3479	216510.1	353200.1	0.6252
348	007110.1	175430.1	0.1137
3480	087870.1	222180.1	0.3296
3480	087870.1	387010.1	0.6946
3480	222180.1	387010.1	0.9050
3481	087920.1	087930.1	0.3962
3482	087950.1	195470.1	0.5313
3482	087950.1	216810.1	0.5205
3482	195470.1	216810.1	0.1534
3483	087990.1	158890.2	1.5594
3483	087990.1	311980.1	4.4646
3483	087990.1	127330.1	4.3861
3483	158890.2	311980.1	4.4095
3483	158890.2	127330.1	4.3718
3483	311980.1	127330.1	0.5313
3484	088020.1	175410.1	0.6431
3485	088070.1	089900.1	0.1648
3486	088100.1	237330.1	0.6912
3486	088100.1	096850.1	1.7676
3486	237330.1	096850.1	2.3725
3487	088130.3	234550.1	0.2081
3488	088170.1	385170.1	0.0146
3489	088180.1	234590.1	0.2104
349	007130.1	175460.1	0.6225
349	007130.1	175440.1	0.3731
349	007130.1	234520.1	0.3277
349	007130.1	234510.1	0.4786
349	175460.1	175440.1	0.0915
349	175460.1	234520.1	0.1756
349	175460.1	234510.1	0.4391
