Group	Gene 1	Gene 2	Ks
3281	210150.1	99500.1	0.2615
3289	81980.1	93090.1	0.2535
3289	345880.1	252850.1	0.2433
329	6720.1	69950.1	0.2451
3295	82170.1	95190.1	0.2136
3296	82200.2	95200.1	0.2363
330	6750.1	141860.1	0.2439
3300	82280.1	388630.1	0.2577
3302	82330.1	388580.1	0.2736
3307	82430.1	153780.1	0.2572
3307	82430.1	336200.1	0.2991
331	6760.1	195120.1	0.2292
3311	88920.1	160840.1	0.2228
3313	82680.2	300820.1	0.2766
332	6770.1	184190.3	0.2426
3320	396510.1	396500.1	0.2471
3323	82890.1	136700.1	0.2345
3327	309960.1	119120.1	0.2488
3330	83040.1	310040.1	0.2038
3331	83050.1	310060.2	0.2201
3334	83090.1	270760.1	0.2389
3334	382530.1	270760.1	0.2933
3335	83130.1	94710.2	0.2622
3337	331130.1	114380.1	0.2272
3340	83350.1	202020.1	0.2417
3341	336520.1	310630.1	0.2908
3342	202380.1	337590.1	0.274
3343	83490.2	134260.1	0.2543
3345	83530.1	202290.1	0.2796
3347	83550.1	202260.1	0.2616
3349	83570.2	276600.1	0.2621
335	6820.1	224130.1	0.2276
3355	83740.1	394000.1	0.2817
3358	83790.3	326990.1	0.2395
3358	142990.1	326990.1	0.2586
3359	83800.1	326980.3	0.2814
3362	83880.1	99010.1	0.2171
3363	83890.1	90890.1	0.2636
3364	83920.1	177770.1	0.2451
3366	83970.1	322300.1	0.285
3367	83980.1	322330.1	0.2831
3369	84050.1	147380.1	0.2979
337	6870.1	165210.1	0.2975
3370	84060.2	147370.1	0.2185
3375	84320.3	189890.1	0.2771
3377	84370.1	190340.1	0.2622
3378	84390.1	171390.1	0.2559
3379	84400.2	171380.1	0.2268
3382	84550.1	401230.1	0.216
3383	84600.2	190150.1	0.237
3386	84670.1	88310.2	0.2672
339	6920.1	64600.1	0.2945
339	6920.1	98420.2	0.2268
3390	84790.2	346740.1	0.2704
3394	84980.1	331580.1	0.2769
3397	158470.1	274670.1	0.2284
3399	85420.1	119280.1	0.2329
3399	85420.1	380180.1	0.2961
3399	85420.1	258780.1	0.2961
34	610.1	96220.1	0.2445
34	47170.1	334920.1	0.2851
3401	85490.1	311360.1	0.2408
3404	85610.2	368740.1	0.221
3406	395850.1	149470.1	0.2403
3407	385400.1	347730.1	0.2319
3408	85800.1	269270.1	0.2375
3410	85820.1	318270.1	0.2692
3410	109530.1	377520.1	0.227
3411	85860.1	318250.1	0.2273
3412	85870.1	318230.1	0.2345
3412	85870.1	121890.1	0.223
3412	85870.1	216270.1	0.221
3412	318230.1	341610.1	0.2263
3412	341610.1	121890.1	0.2363
3419	86030.1	170180.3	0.2065
342	6980.1	266570.1	0.2935
3420	86060.1	288770.1	0.2915
3424	86260.1	213220.1	0.2549
3426	86300.1	335010.1	0.2153
3428	86340.1	338210.1	0.2268
3430	86370.1	340510.1	0.2117
3432	86410.1	137110.1	0.2832
3434	86490.1	147950.1	0.2168
3434	179410.1	152130.1	0.2082
3435	86540.1	161310.1	0.2071
3435	261830.1	161310.1	0.2469
3436	86560.1	314120.1	0.2832
3437	86590.1	188830.1	0.2466
3437	304160.1	236260.1	0.2101
3438	86600.1	188810.1	0.2698
3443	86750.1	285350.1	0.2713
3450	86940.1	325130.3	0.2389
3451	86960.1	124740.1	0.2703
3455	87080.1	277430.1	0.2706
3456	87090.1	277420.1	0.2085
3457	87160.2	314350.1	0.2171
3460	242760.1	264550.1	0.2252
3466	87480.1	118000.1	0.2109
3467	87490.1	260600.1	0.2653
3467	87490.1	118010.2	0.2653
3468	365260.1	209990.1	0.2535
347	7100.1	175420.1	0.2317
3474	369050.1	336600.1	0.2049
3476	87720.1	239630.1	0.2256
3479	87850.1	216510.1	0.2617
3487	88130.3	234550.1	0.2081
3489	88180.1	234590.1	0.2104
3492	88250.1	122160.1	0.2205
3493	88260.1	223730.1	0.2117
3494	88270.1	195640.2	0.2793
3494	88270.1	165990.1	0.2898
3496	173630.1	311640.1	0.2879
3497	88350.1	91420.1	0.27
3499	88380.3	373980.1	0.2093
350	7150.1	396730.1	0.2294
3502	88470.1	172070.1	0.2289
3505	88540.1	92160.1	0.2312
3506	88550.1	92170.1	0.2976
351	7180.1	396760.1	0.2072
351	212770.1	307660.1	0.2459
3510	298500.1	91580.1	0.2448
3512	88670.1	154600.1	0.205
3513	88700.1	162820.1	0.2355
3514	88750.1	224340.1	0.2323
3514	224340.1	375400.1	0.2072
3516	88790.1	283710.1	0.2171
3518	88820.1	239520.1	0.2146
3519	88830.1	339300.1	0.2797
352	7200.1	396790.1	0.2997
3520	88870.1	185370.2	0.252
3525	89030.1	113370.1	0.2203
3528	89100.1	208910.1	0.2019
3529	89230.2	97910.1	0.2445
3530	89260.2	386630.2	0.2491
3530	105950.1	308400.1	0.2252
3534	89430.1	327640.2	0.2377
3535	89440.1	283130.1	0.2594
3535	326340.1	224430.1	0.254
3540	89560.1	211930.1	0.2914
3541	142640.1	152950.1	0.2502
3544	89640.1	316450.1	0.262
3548	89800.1	268210.1	0.2135
3549	89840.1	121170.1	0.2337
355	7240.2	290490.1	0.2244
3550	89910.1	156010.1	0.2462
3550	156020.1	155980.1	0.2117
3550	156020.1	155990.1	0.2565
3550	155980.1	156010.1	0.2089
3550	155990.1	156010.1	0.2677
3552	239380.1	266410.1	0.268
3553	90030.2	187870.2	0.2757
3555	90080.1	258250.1	0.2385
3556	310620.1	90160.2	0.2198
3556	90150.1	90160.2	0.2144
3565	90360.1	196440.1	0.2468
3567	90400.1	294360.1	0.2122
3568	90410.1	169940.1	0.2661
3569	90430.1	202000.1	0.2727
3569	90430.1	90440.1	0.2599
357	7270.1	359940.1	0.2895
3571	90480.1	321690.1	0.2418
3571	142030.1	308680.1	0.2445
3571	82150.1	95180.1	0.2438
3574	90630.1	311460.1	0.2052
3579	90810.1	168920.1	0.234
3580	90820.1	213140.1	0.277
3583	90880.2	179640.1	0.2614
3584	299080.3	178210.2	0.2255
3586	91000.3	366520.1	0.2709
3587	91020.1	366500.1	0.2603
3589	91040.1	328020.1	0.2376
359	7290.1	244550.1	0.2658
359	244550.1	329280.1	0.2658
3591	198430.2	159940.1	0.2312
3592	91120.3	196800.1	0.2687
3594	91150.1	149900.1	0.2865
3595	91230.1	270880.1	0.2328
3599	91290.1	227830.1	0.2532
36	670.1	207140.1	0.2886
360	134940.1	134920.1	0.2125
360	73050.1	130740.1	0.2219
360	73060.1	130740.1	0.2226
360	73060.1	73070.1	0.2433
3602	91390.1	218060.1	0.2222
3603	91400.1	309890.1	0.2333
3606	91560.1	298510.1	0.2897
3607	91620.1	277820.1	0.2671
3608	91640.1	98720.1	0.2337
3608	324140.1	298900.1	0.2535
3609	91660.1	125730.3	0.2146
3610	91680.1	125760.1	0.213
3611	175210.1	364940.1	0.263
3616	91820.1	247480.1	0.2501
3618	91850.1	247500.1	0.2401
3622	92060.1	357610.1	0.2436
3625	92110.1	314190.1	0.2244
3626	92150.1	335730.1	0.2378
3629	92290.1	323270.1	0.2808
3631	92370.1	257950.1	0.2529
3635	92520.1	399550.1	0.242
3635	399550.1	399540.1	0.2221
3635	399550.1	313010.1	0.2372
3635	399540.1	313010.1	0.2139
3635	399540.1	399570.1	0.2006
3635	313010.1	399570.1	0.2984
3637	92610.2	273570.1	0.2633
3638	92760.1	366830.1	0.2764
3638	92760.1	140530.1	0.2791
364	7370.1	33900.1	0.226
364	7370.1	253040.1	0.2075
364	377040.1	33900.1	0.2031
3641	143690.1	248370.1	0.268
3646	93020.1	355180.1	0.2193
3647	93030.1	355170.1	0.2368
3648	267320.1	135950.1	0.2313
3649	93110.1	322040.1	0.2582
365	7390.1	150480.1	0.2434
3652	93260.1	309070.1	0.2667
3654	93310.1	137620.1	0.2604
3657	93500.1	349030.3	0.2112
3658	123250.1	231340.1	0.2619
3659	361460.1	176650.1	0.2964
366	7400.1	150490.1	0.2716
3660	231320.2	227870.3	0.269
3661	93600.1	150160.1	0.2354
3666	93710.2	160310.1	0.2069
3668	335110.1	149300.1	0.2235
367	314340.1	224060.1	0.2225
3670	93840.1	225680.1	0.2421
3671	93850.1	396400.2	0.2113
3672	93890.1	233150.1	0.2325
3673	93920.1	235040.1	0.2207
3677	94110.1	107000.1	0.2258
3678	94200.1	305940.1	0.2389
3679	94250.1	368880.1	0.2053
368	7430.1	182820.2	0.243
3680	94270.1	169850.1	0.2402
3681	94290.1	252770.1	0.2253
3682	94300.2	252780.1	0.2338
3683	94310.1	154900.1	0.2956
3684	94320.1	348450.1	0.2141
3686	94390.2	98540.1	0.2004
3687	98530.1	312700.1	0.2186
369	7460.1	235430.1	0.2314
369	235430.1	32260.1	0.2714
3690	94500.1	110050.1	0.2362
3692	94560.1	308610.1	0.2475
3693	94570.1	308600.1	0.2844
3695	94630.1	140890.1	0.2425
3696	94640.2	94650.1	0.257
3697	94670.1	314860.1	0.2255
3697	256530.1	369020.1	0.2288
3699	94690.1	336570.1	0.2166
37	730.1	125390.1	0.214
370	7510.1	142120.1	0.2632
3700	94700.3	237550.1	0.2228
3701	94740.1	345590.1	0.2447
3704	94920.3	262590.1	0.2068
3707	94990.2	368160.1	0.231
3709	95090.1	98740.1	0.2821
3709	95090.1	305480.1	0.2191
3712	95130.1	149970.1	0.2562
3713	95140.1	149980.1	0.2341
372	7530.2	355850.1	0.2463
3720	177420.1	343190.1	0.2673
3720	398770.1	285570.1	0.2326
3721	398830.1	202890.1	0.2898
3723	95680.1	297830.1	0.2394
3725	95710.1	168580.1	0.2182
3726	95720.1	168600.1	0.2248
3729	95770.1	168630.1	0.2174
373	7570.1	130090.1	0.2652
3730	95800.1	355500.1	0.2587
3730	355500.1	246080.1	0.2587
3731	95810.1	290680.1	0.2427
3732	95820.1	103840.1	0.2655
3733	95850.1	185800.1	0.2065
3734	95870.1	371740.1	0.2974
3735	166520.1	194520.1	0.2116
3736	95940.1	127720.1	0.2085
3737	260480.2	300120.1	0.2035
3738	328380.1	375450.2	0.2618
3739	352830.1	321640.1	0.2367
3740	399320.1	154090.1	0.2599
3741	303190.1	216210.1	0.2351
3742	96080.1	270770.1	0.2315
3743	96110.2	270790.1	0.2561
375	7610.1	195580.3	0.2158
3750	96450.1	161940.1	0.2939
3753	96690.1	319520.1	0.2084
3757	96830.1	253950.1	0.2385
3759	96880.1	363230.1	0.2228
3761	97060.1	308900.1	0.217
3762	97160.1	190100.1	0.2485
3763	97250.1	216090.1	0.2052
3766	97400.1	172740.1	0.2078
377	7680.1	233900.1	0.2536
3771	97490.1	249480.3	0.2034
3774	97590.1	236890.1	0.2731
3775	97600.1	236880.1	0.2762
378	7690.1	396250.1	0.238
3780	97700.1	132760.1	0.2543
3781	97710.1	132770.1	0.233
3782	97730.1	146360.1	0.2618
3784	97800.1	220310.1	0.2271
3788	97940.1	100270.1	0.2491
3789	117220.1	374130.1	0.2099
379	7700.1	396240.1	0.2616
379	213530.1	396240.1	0.2323
3790	98060.1	376200.1	0.27
3793	383460.1	311840.1	0.2034
3794	98160.1	312770.1	0.2676
3797	98330.1	107230.2	0.2251
3799	98370.1	323450.1	0.2167
38	183130.1	257690.1	0.2449
380	7720.1	50660.1	0.2568
3801	247360.1	333860.1	0.2432
3804	119210.1	263630.1	0.223
3806	98930.1	242090.1	0.215
3806	98930.1	182770.1	0.215
3809	99110.1	199020.1	0.2533
3810	99150.1	140160.1	0.2372
3811	99160.1	140150.1	0.2411
3814	376660.1	218720.2	0.2319
3816	99240.2	314950.1	0.2405
3817	99300.1	157100.1	0.2827
3818	99310.1	204130.1	0.266
382	7790.1	171110.1	0.2067
3822	175150.1	154280.1	0.2231
3827	99600.1	105440.1	0.2578
3828	99630.1	246360.1	0.261
383	7800.1	171100.1	0.2766
3830	99690.1	316980.1	0.2623
3831	99700.1	316970.1	0.2343
3832	99730.1	278860.1	0.2352
3833	99770.1	259670.1	0.2115
3834	99820.1	337350.1	0.2211
384	7810.1	171090.1	0.2742
3848	100440.1	150710.1	0.2705
385	7820.1	244990.1	0.2188
3851	100740.1	323470.1	0.221
3851	115000.1	204840.1	0.2568
3855	100820.1	159630.1	0.2503
3858	100910.1	395220.1	0.2336
3860	100950.1	375540.1	0.2612
3862	285910.1	261120.1	0.2031
3863	101010.1	148980.1	0.2073
3863	315020.1	148980.1	0.2143
3864	197920.1	325340.1	0.2563
3868	101350.2	295630.3	0.2724
387	7840.1	135760.1	0.2708
3870	260860.2	267930.1	0.2558
3872	294590.1	152550.1	0.2935
3875	101580.1	398680.2	0.2088
3877	101640.1	126870.2	0.2369
3882	101750.1	348370.1	0.2464
3885	101830.1	209640.1	0.2469
3885	223380.1	209640.1	0.2526
3887	101880.1	211310.1	0.2262
3889	101910.1	220160.1	0.243
3890	101940.1	301980.1	0.2467
3892	102120.2	325660.2	0.27
3895	102250.1	106690.4	0.2845
3896	102260.1	135220.1	0.2967
3898	102280.1	366570.1	0.217
3899	102290.1	260730.1	0.2066
39	770.1	367320.1	0.2347
3900	102430.1	234740.2	0.2203
3901	102440.1	234750.1	0.2386
3902	102450.1	228420.1	0.2258
3904	102520.1	251130.1	0.2072
3905	102560.1	232030.1	0.2966
3906	102590.1	295080.1	0.2882
3909	102650.1	295030.1	0.2568
3912	102710.1	156120.1	0.2317
3913	102720.1	156130.1	0.2635
3916	102820.1	267620.3	0.261
3916	151810.1	174590.1	0.2629
3918	102890.1	132090.3	0.2144
392	7940.1	19800.1	0.2129
3920	102990.1	367840.1	0.238
3921	103000.1	367850.1	0.2035
3922	103020.2	367860.1	0.253
3923	103030.1	226860.1	0.2069
3923	103030.1	226850.1	0.2058
3929	103140.1	307120.1	0.2341
3931	103170.1	293160.1	0.239
3933	103220.1	282370.1	0.21
3935	103330.1	126190.1	0.2574
3936	103340.1	126200.1	0.2877
3937	317540.1	199640.1	0.2578
3939	103430.2	217790.1	0.222
3939	346100.1	217790.1	0.2186
394	8010.1	85160.1	0.209
394	394120.1	64270.1	0.2412
3940	103600.1	252840.1	0.2415
3946	223280.1	140370.1	0.2553
3948	355280.3	164870.1	0.2231
395	8020.1	253260.2	0.2299
3950	103860.1	184730.1	0.2377
3951	103910.1	361150.1	0.2736
3953	103980.1	238150.1	0.2838
396	397400.1	274450.1	0.2897
396	286870.1	189190.1	0.269
3962	104180.1	117810.1	0.295
3964	104220.1	117760.1	0.253
3966	104260.1	104270.1	0.2374
397	8080.1	271850.1	0.2414
3970	104350.1	385590.1	0.286
3972	104370.1	385630.1	0.2712
3973	104380.1	385640.1	0.2187
3974	104390.1	385660.1	0.2911
3976	104410.1	385710.1	0.2191
3978	104430.1	385730.1	0.2176
3979	104440.1	385740.1	0.2214
398	8100.1	177120.3	0.2254
3980	104500.1	275190.1	0.2424
3981	133220.1	139360.1	0.2839
3984	104560.1	275150.2	0.2127
3986	104590.1	275110.1	0.2032
3988	104730.1	115830.1	0.2448
3992	104830.1	206620.1	0.2414
3994	104850.1	187190.1	0.2317
3995	341870.1	211330.1	0.2225
3996	218900.2	309240.1	0.2786
3998	373960.1	300230.1	0.2185
40	830.1	367370.1	0.2039
400	390920.1	250160.1	0.2658
4002	105010.1	193380.1	0.2353
4003	105050.1	291580.1	0.2607
4003	330200.1	345600.1	0.2778
4003	330200.1	105060.1	0.2778
4003	291580.1	345600.1	0.2602
4003	291580.1	105060.1	0.2602
4003	345600.1	112730.1	0.2671
4003	112730.1	105060.1	0.2671
4005	105190.1	372900.1	0.2475
4007	105230.1	372920.1	0.2911
4008	105240.1	209730.1	0.2655
4009	119080.1	238770.3	0.2361
401	8130.1	177100.1	0.2297
4011	105390.1	292360.1	0.2921
4012	105410.2	369240.1	0.2942
4013	229760.1	246400.1	0.2726
4013	229760.1	241080.1	0.231
4013	229760.1	277000.1	0.274
4013	213910.1	271000.1	0.2746
4013	398310.1	353930.1	0.2211
4013	246400.1	242800.1	0.2991
4013	241080.1	242800.1	0.2264
4013	241080.1	271000.1	0.2596
4013	277000.1	242800.1	0.2746
4013	277000.1	271000.1	0.2638
4013	242800.1	271000.1	0.2231
4018	105680.1	210180.1	0.2779
4019	105690.1	381960.1	0.2731
4022	105740.1	267590.1	0.2365
4022	105740.1	251640.1	0.2481
4023	105750.1	267600.1	0.2197
4025	105820.1	147750.1	0.2449
4029	106020.1	152860.1	0.232
403	8160.1	177080.1	0.2271
403	321000.2	359690.1	0.2579
4030	106050.2	237030.1	0.2252
4031	106070.1	251610.1	0.2367
4032	106080.1	303210.1	0.2698
4034	106160.1	223140.1	0.2038
4037	106200.1	185880.1	0.2301
4037	185880.1	342950.1	0.2761
4039	106280.1	201450.1	0.2091
404	250220.1	389840.1	0.2639
4042	106350.2	136040.1	0.2508
4043	106380.1	300590.1	0.2061
4045	106590.1	340450.3	0.2043
4045	262220.1	148920.1	0.2124
4046	106600.2	122190.1	0.2145
4048	358360.2	260000.1	0.2501
4049	106770.1	144160.1	0.2607
405	8190.1	177070.1	0.292
405	164030.1	177070.1	0.2947
4050	106820.1	337500.1	0.2773
4050	337500.1	106830.1	0.253
4051	106840.1	337510.1	0.218
4052	106860.1	386850.1	0.2504
4053	106870.1	386860.1	0.2835
4055	106900.1	115230.1	0.2716
4058	106960.1	375740.1	0.2295
4058	385960.1	359070.1	0.2301
406	8200.1	177050.1	0.2646
406	328950.2	362590.1	0.2958
4061	107150.1	151880.1	0.2802
4063	107170.1	211000.1	0.2394
4064	233990.1	245660.1	0.29
4066	107240.1	238780.1	0.2199
4066	238780.1	107250.1	0.2256
4066	336030.1	299240.1	0.2812
4067	107300.1	270200.2	0.2207
4068	107390.1	284240.1	0.2298
4069	107400.1	284230.1	0.2396
4070	107450.1	167620.1	0.2013
4074	107520.1	218000.1	0.2678
4075	107540.1	164120.1	0.2204
4076	107560.1	272650.1	0.2028
4077	107620.1	251830.1	0.2564
4079	313580.1	107640.1	0.2708
408	8260.1	78820.1	0.2586
4081	107750.1	265610.1	0.2533
4083	107800.1	356440.1	0.296
4084	107810.1	236590.1	0.2355
4086	107960.1	327920.1	0.2233
4087	108070.1	396350.1	0.2458
409	334820.1	59740.1	0.2469
409	382150.1	75080.1	0.256
409	387590.1	59740.1	0.2515
409	387600.1	59740.1	0.2662
4098	108580.1	108590.1	0.2406
4098	108580.1	366340.1	0.2638
4098	108590.1	366340.1	0.2455
4099	108620.1	317210.1	0.2999
4100	108640.2	317230.1	0.2452
4103	108870.1	214700.1	0.2959
4106	108960.1	130690.2	0.2518
4109	109080.1	293620.1	0.213
411	8310.1	386080.1	0.241
4110	109160.2	313430.1	0.2895
4113	109260.1	276850.3	0.2217
4115	109320.1	187460.1	0.2848
4115	397750.1	187460.1	0.2385
4117	109390.1	300460.1	0.2405
4118	109400.1	300470.1	0.2333
4121	109450.1	300550.1	0.2823
4122	109460.1	340580.1	0.2258
4123	109470.1	340570.1	0.2076
4124	109490.1	340560.1	0.2386
4125	109500.1	377490.1	0.2184
4126	109520.1	377500.1	0.2941
4127	53580.3	195610.1	0.2444
4129	109660.1	355640.1	0.2118
4133	109780.1	209830.1	0.272
4138	109950.1	109970.1	0.2303
414	8350.1	386130.1	0.2485
4141	110020.1	271790.1	0.2604
4142	110070.1	209710.1	0.2953
4145	195410.1	259760.1	0.2276
4146	110150.1	124660.1	0.2736
4147	110160.1	124650.1	0.2574
4150	110230.1	220030.1	0.2657
4152	110260.1	181270.1	0.2064
4158	110490.1	345040.1	0.2746
4159	110500.1	158790.1	0.2769
416	164390.1	178310.1	0.2351
4160	110510.1	110940.1	0.2616
4161	110520.1	358790.1	0.2114
4162	110550.1	247970.1	0.2168
4162	110550.1	134010.1	0.2412
4162	247970.1	134010.1	0.2072
4162	134010.1	382770.1	0.2487
4163	318090.1	247310.1	0.2862
4167	110840.1	356560.1	0.2429
4168	110860.1	356580.1	0.2268
4177	111200.2	370280.1	0.2525
4178	385220.1	183320.1	0.2522
4179	111220.1	370300.1	0.23
418	8440.1	36870.1	0.292
418	8440.1	266180.1	0.2866
418	8440.1	8450.2	0.2638
418	267050.1	36870.1	0.2668
418	267050.1	266180.1	0.2799
418	267050.1	8450.2	0.2299
418	36870.1	266180.1	0.2287
418	36870.1	8450.2	0.2039
418	266180.1	8450.2	0.239
4182	111330.1	345380.1	0.2578
4182	345380.1	345370.1	0.2204
4183	111400.1	357490.1	0.2217
4184	111410.1	357480.1	0.2319
4187	219770.1	307430.1	0.2472
4188	111500.1	307440.1	0.2163
4189	234480.1	378370.1	0.2279
4193	111670.1	173970.1	0.2537
4194	111730.1	387710.1	0.2783
4197	111890.1	224940.1	0.2209
4199	112030.1	193270.1	0.2866
4200	112050.1	146940.1	0.2923
4201	112060.1	156840.1	0.2863
4202	112090.1	217320.1	0.254
4202	289700.1	217320.1	0.2352
4203	112140.1	289650.1	0.2066
4204	112180.1	347470.1	0.2016
4205	112290.1	370340.1	0.2529
4205	112290.1	385490.1	0.2182
4205	112290.1	126320.1	0.2557
4205	112310.1	385490.1	0.2572
4205	112310.1	150780.1	0.2154
4205	112310.1	126320.1	0.2777
4205	112300.1	385490.1	0.2727
4205	112300.1	150780.1	0.2295
4205	112300.1	126320.1	0.2958
4205	370340.1	385490.1	0.2564
4205	370340.1	150780.1	0.24
4205	370340.1	112320.1	0.2758
4205	385490.1	112320.1	0.2721
4205	150780.1	112320.1	0.2154
4205	150780.1	126320.1	0.2339
4205	112320.1	126320.1	0.2623
4206	184210.1	231220.1	0.239
4209	112420.1	129380.1	0.2426
4210	112460.1	129420.1	0.2092
4211	112470.1	129440.1	0.2717
4214	112560.1	182220.1	0.2095
4217	112680.1	145430.1	0.2328
4218	112820.1	366330.1	0.2927
4221	112910.1	309140.1	0.2443
4222	112950.1	112960.1	0.2533
4223	112990.1	186370.1	0.2135
4223	112990.1	291930.1	0.2501
4223	112990.1	291940.1	0.255
4225	113130.1	306050.1	0.2421
4227	113210.2	294410.1	0.2283
4229	113320.1	211110.1	0.2752
4231	113440.1	335710.1	0.2905
4235	113520.1	335980.1	0.2452
4237	113560.3	147650.1	0.2745
424	8590.1	25080.1	0.2147
4240	113680.1	148700.1	0.2901
4247	113880.3	250500.1	0.205
4249	176020.1	164490.1	0.2675
4252	114010.1	152080.1	0.2052
4254	132370.1	333670.1	0.2168
4255	382080.1	114100.1	0.2252
4259	114200.1	200440.1	0.2391
4260	114240.3	121030.1	0.2123
4262	197730.1	134030.1	0.2363
4263	114410.2	389300.1	0.2341
4265	114440.1	363080.1	0.2145
4266	114470.2	147980.1	0.2199
4268	114530.1	199120.1	0.2372
4272	114760.1	285160.3	0.2099
4273	114820.3	305740.1	0.2041
4274	114850.1	305760.2	0.2105
4277	114970.1	162540.1	0.2289
4279	115020.1	162510.1	0.2398
4280	301110.1	313950.2	0.2241
4280	301120.1	313970.1	0.2506
4280	320580.2	313970.1	0.2694
4282	115130.1	160890.1	0.2797
4284	115240.1	115270.1	0.2814
4284	349660.2	189480.1	0.2463
4285	380430.1	288010.1	0.231
4286	115300.1	189470.1	0.2682
4289	115440.1	281500.1	0.2731
429	8680.2	89700.1	0.2453
4291	300400.1	300420.1	0.2237
4291	302100.1	53280.1	0.2135
4291	300420.1	300410.1	0.246
4293	211530.1	379000.1	0.2408
4293	325000.1	334550.1	0.2094
4294	115570.1	155110.2	0.2174
4295	115590.1	275850.1	0.2994
4297	234300.1	231930.1	0.291
4298	115690.1	234310.1	0.2277
4298	210320.1	150790.1	0.2424
4299	115700.1	234340.1	0.2391
430	8710.2	89680.1	0.2146
430	245260.1	141000.1	0.2143
4300	115770.1	234410.1	0.2291
4300	115770.1	286490.1	0.2285
4301	115790.1	187560.2	0.2526
4307	115990.1	166400.1	0.2278
4309	116150.2	389630.2	0.2374
4310	116170.1	284720.1	0.221
4320	116520.1	293800.1	0.2581
4328	116730.1	4870.1	0.2636
4328	160390.1	281370.1	0.276
433	141270.1	373360.1	0.2983
433	380620.1	277620.2	0.2944
4331	344960.1	249220.1	0.2912
4334	117110.1	120950.1	0.2596
4335	117120.1	120940.1	0.2523
4335	270920.1	120940.1	0.2139
4337	117210.1	140170.1	0.2404
4338	117230.1	188660.1	0.2438
434	8790.1	193340.1	0.291
4340	117320.1	357210.1	0.2608
4342	117410.1	260970.1	0.2024
4343	117420.2	260960.1	0.2955
4346	117480.1	207720.1	0.2128
4349	117600.1	205570.1	0.2345
435	8810.1	193310.1	0.2935
4350	117630.1	209030.1	0.2301
4352	117660.1	303000.1	0.2972
4353	117680.1	383590.1	0.2684
4354	117750.1	339740.1	0.2444
4358	117960.1	347500.1	0.2708
4360	118050.1	157390.1	0.2206
4364	118280.1	234800.1	0.2143
4366	118300.1	285810.1	0.2924
4369	118360.1	375320.1	0.2208
437	177850.1	9280.2	0.2112
4372	118540.1	395040.1	0.2063
4374	118720.1	386570.1	0.264
4376	118770.1	348610.1	0.2196
4377	118800.1	304580.1	0.2336
4378	118830.1	378820.1	0.22
4379	296030.1	198280.3	0.2279
438	8850.1	377590.1	0.2386
4380	118940.1	240730.1	0.268
4384	387910.1	213550.1	0.2766
4387	119260.2	222440.1	0.2355
4393	119500.1	158140.1	0.2042
4397	119620.2	286400.3	0.2078
4398	119630.2	286410.2	0.2206
44	133070.1	58810.1	0.2054
440	8880.1	377570.1	0.2499
4400	119770.3	130840.1	0.263
4402	119830.1	159920.2	0.2505
4405	119920.1	358950.3	0.2283
4405	205980.1	177360.1	0.2913
4408	120140.1	361860.1	0.2641
4411	120180.2	137520.1	0.2271
4412	120220.1	222740.2	0.267
4414	120250.1	222720.1	0.2229
4416	120290.1	363770.1	0.2818
4418	369710.1	183070.1	0.2252
4419	120550.1	141430.1	0.2262
4420	120560.1	141410.1	0.2208
4421	120580.1	271690.1	0.2267
4423	120710.1	290180.1	0.2954
4424	189420.1	237920.4	0.2295
4426	120790.1	330480.1	0.2667
4427	120800.1	330500.1	0.2754
4429	120880.1	140390.1	0.2917
4430	120890.1	230000.1	0.2929
4431	120900.2	230010.1	0.2397
4433	121070.1	160600.1	0.2632
4434	211420.1	356600.1	0.2585
4438	121220.1	389930.2	0.2934
444	9020.1	210420.1	0.2812
4441	121420.1	165600.1	0.2283
4443	121580.1	205940.1	0.2318
4444	229570.1	343410.1	0.2649
4444	343020.1	119240.1	0.2383
4444	343410.1	119240.1	0.294
4444	355680.1	119240.1	0.2868
4446	121670.3	348480.1	0.2696
4447	121700.2	324130.1	0.2381
4448	121710.1	324110.1	0.2422
4448	135750.2	175320.1	0.2183
4451	122000.1	289080.1	0.231
4452	122010.1	188280.1	0.2152
4455	122120.1	258340.2	0.2052
4457	122200.1	153860.2	0.2303
446	246100.1	47640.1	0.2252
4461	122320.1	303890.1	0.2193
4464	122420.1	178110.1	0.2865
4468	122570.1	177440.1	0.2997
4469	122620.1	126610.1	0.2672
4473	122680.1	176220.1	0.2366
4475	176180.1	147180.1	0.2264
4476	122740.1	147160.1	0.2105
4477	122750.1	147150.1	0.2566
448	9080.1	176070.1	0.229
4481	122890.1	147770.2	0.2047
4483	122910.1	147800.1	0.2148
4486	122960.1	147850.2	0.2165
4491	123210.2	294640.1	0.2398
4492	123330.1	207400.1	0.2781
4493	396370.1	297460.1	0.2409
4497	123470.1	171900.1	0.297
4498	123480.1	171910.1	0.2895
450	9120.1	182040.1	0.2725
450	9130.1	182040.1	0.2946
4502	123550.1	147700.1	0.2798
4503	123560.2	147710.1	0.2613
4504	123590.2	356800.1	0.2631
4507	123730.1	246870.1	0.2249
4508	123760.1	246830.1	0.2531
4509	123790.2	158340.1	0.262
451	9160.1	87880.1	0.2061
4510	123800.1	216800.1	0.2723
4511	123910.1	344740.1	0.2875
4511	123910.1	344730.1	0.2716
4511	123930.1	344730.1	0.295
4512	309310.1	188980.1	0.2588
4515	124290.2	282650.1	0.2665
4517	124320.1	282630.1	0.2452
4523	124520.1	177730.1	0.2687
