Desc	Family ID	FRAX00	FRAX01	FRAX03	FRAX04	FRAX05	FRAX06	FRAX07	FRAX08	FRAX09	FRAX11	FRAX12	FRAX13	FRAX14	FRAX15	FRAX16	FRAX19	FRAX20	FRAX21	FRAX23	FRAX25	FRAX26	FRAX27	FRAX28	FRAX29	FRAX30	FRAX31	FRAX32	FRAX33	Oeuropea
20002239	20002239	0	1	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	1	1	0	0	0
20002249	20002249	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2
20002254	20002254	2	2	2	2	2	2	2	2	2	2	1	2	2	2	1	2	2	1	1	2	2	2	2	1	1	2	1	2	2
20002255	20002255	1	0	1	1	1	1	4	2	1	1	3	1	1	1	0	2	1	0	1	0	1	1	5	0	5	1	4	1	1
20002260	20002260	1	2	1	2	2	2	2	2	2	2	2	1	2	1	2	1	1	2	2	1	2	2	2	2	2	2	2	2	2
20002261	20002261	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1	1	1	0	1	1	1	1	1	1	1
20002265	20002265	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1
20002273	20002273	2	2	2	1	2	2	2	1	2	1	0	2	2	2	2	2	1	2	1	2	2	1	1	2	1	2	2	2	1
20002275	20002275	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
20002278	20002278	2	2	2	2	2	2	2	2	2	2	2	2	1	2	1	2	2	2	0	2	2	2	2	2	1	2	2	1	1
20002302	20002302	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	0	1	0	0	0	0	1	1	1	1	1	1	1
20002315	20002315	1	1	1	1	1	1	1	1	0	1	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	0	2
20002320	20002320	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2
20002321	20002321	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
20002331	20002331	1	1	1	1	1	1	1	2	1	2	0	1	1	1	1	1	1	1	1	0	1	1	1	1	2	2	2	1	1
20002346	20002346	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	2	3	1	2	1	1	1	1	1	2	1
20002350	20002350	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	1	0	1	1
20002354	20002354	2	2	2	1	2	2	2	2	2	2	2	1	1	2	2	2	2	1	1	1	2	2	1	2	2	2	1	1	1
20002356	20002356	2	2	2	2	2	1	2	1	2	2	2	2	2	2	2	2	2	2	2	1	2	1	2	2	2	2	2	2	1
20002362	20002362	2	2	0	2	2	2	2	2	2	2	1	2	2	2	2	2	1	1	2	2	2	2	2	2	2	2	2	2	4
20002377	20002377	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1
20002393	20002393	2	2	1	2	1	2	2	2	1	2	2	1	1	1	1	2	2	1	2	1	1	3	1	3	1	2	2	2	1
20002395	20002395	2	2	2	2	2	2	2	1	2	2	1	2	2	0	0	2	2	1	1	1	2	2	1	1	2	2	2	2	4
20002400	20002400	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	2	0	0	1	0	0	1	0	0	0	0	0
20002409	20002409	0	1	1	1	1	1	1	1	1	1	1	0	0	1	0	1	1	1	0	1	0	1	1	1	1	1	1	1	1
20002423	20002423	1	0	0	1	0	1	1	0	0	1	1	0	1	0	0	1	0	1	1	1	1	1	1	1	1	1	1	0	2
20002428	20002428	1	1	1	1	1	0	1	1	0	1	1	1	1	1	0	0	0	1	0	1	1	2	0	1	1	1	1	0	1
20002432	20002432	2	1	2	2	2	2	2	2	2	2	2	1	2	1	1	2	2	2	2	1	1	2	2	2	2	2	2	2	1
20002435	20002435	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	0	0	1	1	0	0	1	0	1	0	0	1	1	0
20002437	20002437	2	0	1	1	1	1	1	0	1	1	0	0	1	0	0	1	1	2	2	1	1	1	0	0	0	1	0	0	1
20002445	20002445	2	2	2	3	1	2	3	1	3	2	2	2	2	1	1	3	2	3	1	3	2	3	2	1	0	2	3	2	1
20002458	20002458	0	0	0	1	1	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	2	0	0	1
20002459	20002459	0	1	0	0	0	1	1	1	1	1	1	1	0	1	1	1	0	1	1	0	1	1	1	1	0	1	1	1	1
20002465	20002465	2	2	1	2	2	2	2	2	2	2	2	1	1	1	2	2	2	2	1	1	2	2	2	1	1	2	1	2	1
20002467	20002467	2	1	2	2	1	1	2	2	2	2	2	2	2	0	1	2	1	2	1	1	2	1	2	2	2	2	2	2	1
20002484	20002484	0	0	1	1	1	0	0	0	1	1	0	1	1	0	0	1	1	0	0	0	0	1	0	0	0	1	0	1	0
20002488	20002488	1	0	0	0	0	1	1	0	1	0	1	0	1	1	1	0	0	0	0	0	0	0	1	0	0	1	1	1	1
20002492	20002492	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	1	1	1	1	1	1	1	1
20002496	20002496	1	1	1	2	1	2	2	2	3	2	1	2	1	2	1	2	1	2	2	1	2	2	2	2	2	2	2	2	1
20002500	20002500	1	1	7	1	1	2	2	1	2	2	1	4	1	1	1	1	1	1	1	2	1	1	2	3	0	2	1	5	1
20002517	20002517	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0
20002522	20002522	1	1	0	1	1	1	1	1	1	1	1	1	2	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
20002551	20002551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
20002552	20002552	1	1	0	1	2	1	1	1	1	1	1	2	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1
20002557	20002557	0	0	0	0	0	0	1	1	0	0	2	0	1	1	0	0	0	1	1	2	0	1	2	1	2	1	2	1	1
20002573	20002573	1	0	1	1	1	1	1	1	1	1	1	1	0	0	1	0	1	1	1	1	1	1	1	0	1	1	1	1	1
20002576	20002576	1	2	1	2	2	2	2	2	1	2	2	1	1	2	1	2	0	2	1	1	1	2	2	1	2	1	2	1	1
20002580	20002580	1	2	2	2	2	1	3	2	2	2	1	2	2	2	2	2	2	1	3	2	2	2	3	2	1	1	1	2	1
20002590	20002590	0	2	0	1	0	0	1	1	1	1	0	1	1	0	0	1	1	0	0	1	1	1	1	1	1	0	1	0	2
20002592	20002592	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	2	2	0	0	0	0	1	0	0	0	0	0
20002599	20002599	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
20002606	20002606	1	2	1	2	1	2	2	2	1	3	2	1	1	3	2	1	1	2	2	2	2	2	2	2	2	2	1	1	1
20002607	20002607	1	2	1	1	1	3	2	2	1	2	1	1	1	2	3	1	1	1	4	1	1	1	2	2	3	1	1	1	1
20002610	20002610	2	2	1	1	3	2	1	1	1	3	2	2	1	4	1	2	1	2	2	2	2	1	2	2	1	0	1	2	1
20002639	20002639	2	2	1	1	2	2	2	1	1	1	3	1	1	1	1	1	1	1	1	2	1	1	3	2	1	1	1	1	2
20002640	20002640	1	1	2	2	1	1	2	2	2	2	2	1	2	0	2	1	1	2	2	2	2	2	1	2	2	1	2	2	1
20002641	20002641	1	2	1	2	1	2	2	2	1	2	2	1	1	2	2	2	2	1	1	1	1	2	2	2	2	2	2	1	1
20002660	20002660	3	2	1	2	2	2	2	1	2	2	1	1	2	3	2	2	1	1	1	2	1	2	4	1	3	2	2	3	1
20002665	20002665	1	2	1	1	1	2	2	3	1	1	2	1	1	1	1	1	1	1	2	2	1	1	3	1	2	1	2	1	1
20002667	20002667	1	2	2	1	2	1	2	0	2	2	0	2	1	0	1	2	1	2	1	0	1	1	0	0	0	2	0	1	1
20002673	20002673	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2
20002674	20002674	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0	0	1
20002687	20002687	1	2	4	1	2	1	2	2	4	1	4	4	3	1	1	1	1	1	1	1	4	1	1	5	2	1	2	2	2
20002697	20002697	2	0	1	2	2	2	2	1	2	2	2	2	2	1	0	2	2	2	1	2	1	2	1	2	2	2	1	2	1
20002700	20002700	1	1	0	1	0	0	0	1	1	1	1	1	1	1	0	0	0	0	1	0	1	0	0	1	0	1	1	1	1
20002708	20002708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
20002711	20002711	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
20002714	20002714	1	1	2	1	0	1	1	2	1	1	1	1	0	2	2	1	1	2	1	1	1	2	1	0	2	2	1	1	1
20002723	20002723	2	2	2	3	5	2	3	2	2	3	2	2	1	2	2	4	4	2	2	2	2	4	3	3	2	2	2	2	1
20002729	20002729	2	2	1	2	2	2	1	1	1	2	2	1	2	1	2	2	2	1	2	1	1	2	2	2	1	1	2	2	1
20002737	20002737	0	0	1	0	1	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0
20002744	20002744	2	2	1	2	1	2	2	2	2	2	2	2	1	1	1	2	2	2	1	2	1	2	2	2	2	2	1	0	1
20002746	20002746	2	2	2	2	1	2	2	0	2	2	1	2	2	1	2	2	1	2	2	1	2	2	2	2	2	2	2	2	1
20002749	20002749	1	0	1	0	0	1	1	0	1	1	0	1	1	1	0	1	1	1	0	0	0	1	0	0	0	1	1	1	1
20002751	20002751	1	1	1	0	0	1	1	0	1	1	1	0	0	0	0	0	0	1	0	1	1	0	1	1	1	1	1	0	1
20002758	20002758	1	1	0	0	1	1	0	1	1	1	1	0	1	1	1	1	0	1	0	1	1	0	1	1	1	1	0	1	1
20002761	20002761	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
20002769	20002769	0	0	2	1	0	0	1	1	1	1	1	1	1	0	0	1	1	1	0	1	0	1	1	1	0	1	0	1	1
20002773	20002773	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1
20002774	20002774	2	1	2	2	0	2	2	1	2	2	2	2	0	2	2	2	0	1	1	1	2	2	1	0	1	2	2	2	1
20002783	20002783	0	0	1	1	1	0	0	0	0	1	1	0	1	1	0	1	2	1	0	1	1	1	1	0	0	0	1	1	0
20002785	20002785	2	1	1	1	1	1	2	1	1	2	2	1	1	2	2	2	2	1	0	1	1	1	2	3	2	1	2	1	2
20002786	20002786	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1
20002788	20002788	0	1	1	1	1	1	3	2	1	1	3	1	1	1	1	1	1	1	1	1	1	1	3	2	2	1	4	1	1
20002804	20002804	1	0	1	1	1	0	1	0	1	1	1	1	0	0	1	0	0	0	1	0	1	1	1	1	1	1	0	1	1
20002806	20002806	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
20002811	20002811	2	2	1	2	1	2	2	1	2	2	2	2	1	1	1	1	1	1	1	2	1	1	2	1	2	2	2	2	1
20002812	20002812	0	1	1	1	1	1	1	0	1	1	1	1	0	1	1	1	1	1	1	0	1	1	1	1	1	1	0	1	1
20002813	20002813	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1
20002816	20002816	2	1	2	2	1	2	2	1	2	2	1	1	1	1	2	2	1	1	2	1	1	2	0	2	2	2	2	2	2
20002817	20002817	1	1	3	1	4	1	1	1	2	1	1	5	2	1	1	1	1	1	1	1	3	1	1	1	1	1	1	2	1
20002822	20002822	1	1	0	1	0	2	1	1	0	0	0	1	1	0	0	0	1	0	0	1	1	1	0	1	1	1	0	0	1
20002825	20002825	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1
20002831	20002831	1	1	0	0	0	1	1	0	1	1	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	1	0	1	1
20002836	20002836	0	0	0	1	1	0	1	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	0	0	0	1
20002850	20002850	1	1	3	2	4	1	2	1	3	2	2	3	3	1	1	1	2	3	2	2	2	2	2	2	2	1	2	2	1
20002853	20002853	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
20002854	20002854	0	0	0	1	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
20002863	20002863	1	1	1	1	1	2	2	1	2	2	1	2	2	1	2	2	0	0	1	2	2	2	1	1	1	2	1	2	4
20002868	20002868	1	0	0	1	0	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1
20002871	20002871	2	1	1	2	1	2	2	2	1	2	1	1	1	1	2	2	2	1	2	2	1	2	1	1	1	2	1	2	0
20002876	20002876	1	0	0	1	1	0	0	1	0	0	1	0	0	0	0	0	1	1	2	1	0	2	0	1	1	0	1	1	1
20002880	20002880	1	1	2	2	2	1	1	1	2	2	1	2	2	1	1	2	2	1	1	1	1	1	1	1	1	2	1	2	1
20002881	20002881	1	0	1	1	1	0	1	0	1	1	0	0	1	1	0	0	0	1	0	1	0	1	0	0	0	1	0	1	1
20002885	20002885	0	1	0	1	0	0	0	1	0	0	1	0	0	1	2	0	1	0	0	0	0	1	0	1	0	0	0	0	0
20002888	20002888	3	3	2	3	3	1	2	1	0	1	2	1	1	1	1	0	2	3	2	3	2	3	1	4	6	1	5	1	1
20002889	20002889	1	1	1	1	0	1	1	1	1	1	1	1	1	1	0	1	0	0	1	1	1	1	1	1	1	0	1	1	1
20002898	20002898	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1
20002912	20002912	1	1	0	1	0	1	1	1	1	1	1	0	0	1	0	0	0	1	1	0	0	1	1	1	1	1	1	1	1
20002915	20002915	2	2	1	2	2	2	2	1	2	2	2	2	2	1	1	2	1	2	2	2	2	2	2	1	2	2	1	2	1
20002932	20002932	1	1	2	1	2	1	2	4	1	1	1	1	2	1	2	1	1	0	1	2	2	1	5	3	3	1	5	1	2
20002942	20002942	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	1	1	1	1	1	1	1	1	0	1	1	1
20002952	20002952	1	1	0	1	0	1	1	1	1	1	1	1	0	1	1	1	1	0	1	1	1	0	1	1	0	1	0	1	1
20002954	20002954	0	1	1	1	1	2	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
20002961	20002961	0	0	1	1	1	0	1	1	1	1	0	0	1	0	0	0	0	0	0	0	1	1	0	1	0	0	0	1	1
20002970	20002970	2	2	2	2	2	1	1	1	2	1	1	2	3	1	1	2	1	1	1	2	2	1	1	2	1	1	1	2	1
20002975	20002975	0	0	3	0	5	1	1	1	1	1	2	4	2	1	1	1	2	1	1	0	2	1	1	1	1	1	1	3	2
20002980	20002980	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	1	0	1
20003013	20003013	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1	0	0	1	0	1	1	0	1
20003028	20003028	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2
20003032	20003032	2	1	1	2	0	1	1	1	1	1	2	1	1	1	1	0	2	1	1	2	1	1	1	1	2	1	1	1	1
20003034	20003034	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1	1	1	1
20003042	20003042	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2
20003045	20003045	1	1	2	1	2	1	1	1	2	2	0	2	1	1	1	2	2	1	1	1	2	1	2	1	1	2	2	2	1
20003047	20003047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
20003053	20003053	2	2	2	2	1	2	2	2	2	2	1	1	1	2	2	2	2	1	2	2	2	2	1	1	2	2	2	1	1
20003058	20003058	1	1	3	1	3	1	2	1	1	1	1	2	1	3	1	1	3	4	1	1	1	1	2	1	1	1	1	2	0
20003060	20003060	2	1	0	2	2	2	2	2	2	2	0	2	0	2	1	2	0	2	1	1	1	2	2	2	1	2	2	2	1
20003070	20003070	1	1	0	0	0	1	1	0	1	1	1	0	1	1	0	0	0	1	0	1	1	1	0	0	0	1	0	1	0
20003076	20003076	1	0	1	1	1	1	1	0	1	1	0	1	1	0	1	1	1	1	1	1	1	0	0	1	1	1	1	0	1
20003078	20003078	2	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	2	1	0	1	0	1	0	1	1	1	1	1
20003079	20003079	1	1	2	1	2	1	2	1	1	1	2	1	2	1	1	1	1	1	1	1	2	1	2	2	3	1	1	0	1
20003081	20003081	1	1	1	1	1	1	1	0	1	1	0	0	0	0	0	0	1	1	1	1	1	1	0	0	1	1	1	1	1
20003089	20003089	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	1	1	1	0	0	0	0
20003090	20003090	3	2	1	1	2	2	1	2	2	1	2	0	0	1	2	2	1	1	1	1	2	2	1	2	2	1	1	1	2
20003098	20003098	1	1	1	1	0	1	1	2	1	1	1	3	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	2
20003101	20003101	2	1	1	3	0	0	1	0	0	0	3	0	1	2	1	2	3	1	1	1	1	1	2	0	0	1	0	0	1
20003103	20003103	2	1	2	1	2	2	2	1	2	2	1	2	2	2	1	1	2	2	2	1	2	2	1	1	2	3	1	2	2
20003106	20003106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
20003108	20003108	0	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	0	1	1	1	0	1	1	1	0	1	1
20003115	20003115	1	0	1	1	1	0	1	0	1	1	1	0	1	1	0	0	0	1	0	1	1	1	0	0	0	1	0	1	1
20003119	20003119	1	1	0	0	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1	1	0	1	1	1	1	1	1
20003123	20003123	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	1	0	0	1
20003128	20003128	1	1	2	1	2	1	2	1	3	1	2	1	1	1	0	1	1	1	1	1	2	1	3	3	1	1	2	1	1
20003134	20003134	1	1	0	1	1	1	1	1	1	1	0	1	0	1	1	0	0	0	1	1	0	1	1	1	1	0	0	0	1
20003135	20003135	1	1	2	2	1	1	1	1	2	3	1	2	2	1	1	1	1	1	1	0	1	1	1	1	1	1	1	2	1
20003137	20003137	0	1	1	0	1	0	0	0	1	1	1	1	1	0	0	0	1	1	1	1	1	0	1	0	0	1	1	0	1
20003139	20003139	2	2	1	2	1	3	2	2	1	1	1	1	1	3	3	1	2	0	2	1	1	2	1	2	0	1	1	1	1
20003148	20003148	1	1	1	1	2	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	2	3	1	1	1	1
20003154	20003154	1	0	1	0	1	2	1	0	1	1	0	0	0	0	0	1	1	1	0	1	0	0	2	0	1	1	2	0	1
20003157	20003157	2	1	2	1	1	1	1	2	1	1	1	1	1	2	2	1	2	1	1	1	1	1	1	1	1	1	1	2	1
20003159	20003159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
20003166	20003166	0	1	1	0	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	0	1
20003167	20003167	0	0	1	1	0	1	1	0	1	0	0	1	1	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0	1
20003171	20003171	2	2	0	1	2	2	1	2	2	2	2	2	2	0	2	2	1	1	2	1	2	2	1	2	2	1	1	1	1
20003172	20003172	1	1	0	0	0	1	1	1	0	1	1	0	0	2	1	1	0	1	0	0	0	1	1	1	1	1	1	0	2
20003179	20003179	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	2	2	1	2
20003184	20003184	2	2	1	0	2	2	1	1	2	1	1	1	1	1	2	1	1	1	2	2	1	0	2	1	2	2	1	1	1
20003185	20003185	1	0	0	1	0	1	1	0	0	1	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	1	1	1	1
20003195	20003195	2	1	2	1	1	2	2	1	2	2	2	1	2	1	1	2	1	2	1	1	2	2	2	2	2	2	2	2	1
20003198	20003198	3	2	0	0	0	3	3	4	0	0	2	0	0	4	2	0	0	0	2	1	0	0	1	5	3	0	3	0	0
20003201	20003201	0	0	0	1	0	0	1	1	0	1	0	0	0	0	0	1	1	0	0	1	0	1	1	1	1	0	1	0	1
20003209	20003209	2	6	1	2	0	3	1	2	1	1	1	1	1	4	4	1	2	1	0	2	1	1	1	1	2	1	2	1	0
20003210	20003210	0	1	1	1	1	1	0	0	1	1	0	1	1	1	1	1	1	0	1	1	1	1	0	0	0	0	0	0	1
20003211	20003211	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20003219	20003219	1	1	0	0	0	0	1	1	0	0	2	1	0	1	1	1	0	0	1	0	0	0	1	1	1	0	1	0	0
20003221	20003221	3	2	0	1	0	2	1	1	0	1	1	0	0	2	2	0	0	1	2	1	0	1	1	0	1	1	1	1	2
20003222	20003222	2	1	1	2	2	2	2	2	2	2	1	1	1	1	1	2	2	2	1	1	1	2	2	2	2	2	1	2	1
20003223	20003223	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	2
20003234	20003234	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
20003243	20003243	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
20003245	20003245	0	1	0	1	1	0	1	0	0	1	0	0	0	0	0	0	0	1	1	1	0	1	1	1	1	1	0	1	1
20003248	20003248	0	0	1	1	1	0	1	0	1	1	0	0	1	0	0	1	1	0	0	1	0	1	0	0	0	0	0	1	1
20003252	20003252	1	1	1	1	2	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	2	1	2	2	1	1	1	1	2
20003254	20003254	1	1	0	0	0	0	1	2	1	1	1	2	0	3	0	1	1	1	3	2	0	0	1	3	2	0	2	2	0
20003256	20003256	2	2	2	4	2	1	2	1	1	2	1	1	1	1	1	1	1	2	2	2	2	3	2	1	2	2	2	2	1
20003257	20003257	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
20003266	20003266	1	1	3	1	3	1	1	1	2	1	1	3	2	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1
20003272	20003272	1	1	1	1	1	0	0	1	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1	1	0	1	1	1	3
20003288	20003288	1	1	1	2	0	1	1	1	1	1	1	2	1	1	1	1	1	2	2	1	2	1	1	1	1	1	1	1	1
20003297	20003297	1	0	0	0	1	1	1	0	1	1	1	0	1	0	0	0	0	1	0	0	1	1	1	0	0	0	1	0	1
20003299	20003299	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2
20003302	20003302	0	0	1	0	1	1	1	0	1	1	1	1	1	0	0	1	1	1	1	1	1	0	1	0	1	1	1	1	1
20003306	20003306	1	1	2	1	2	1	1	1	1	2	1	2	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
20003307	20003307	0	0	0	0	2	0	0	0	1	0	0	1	0	0	2	0	0	0	0	0	1	1	0	0	0	0	0	0	1
20003309	20003309	1	1	1	2	1	1	1	1	2	1	1	2	2	2	1	1	1	1	1	0	2	2	2	1	1	2	1	2	1
20003312	20003312	1	0	1	0	0	0	1	2	0	0	1	1	0	1	0	1	1	0	1	1	0	0	1	1	2	1	1	1	1
20003314	20003314	2	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1
20003315	20003315	0	1	1	1	1	0	1	1	1	1	1	1	1	1	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1
20003325	20003325	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	1
20003330	20003330	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20003335	20003335	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3
20003338	20003338	1	1	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
20003342	20003342	1	2	0	1	0	1	0	1	0	1	1	0	0	1	1	1	0	1	1	1	0	1	0	1	1	0	1	0	1
20003346	20003346	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0
20003352	20003352	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2
20003355	20003355	1	0	0	1	1	1	1	0	1	1	0	1	0	0	0	0	0	1	0	0	1	0	1	0	1	1	0	1	2
20003360	20003360	0	0	0	0	0	0	0	0	0	0	1	0	1	2	1	0	1	1	0	0	0	0	0	1	1	0	2	0	0
20003361	20003361	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
20003366	20003366	3	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	2	0	1	1	1	1	1	1	1	0	2
20003368	20003368	2	1	2	1	1	2	2	2	2	2	2	1	1	1	1	0	0	1	0	1	2	2	1	1	1	2	1	1	1
20003373	20003373	1	0	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	0	1	0	1	0	1	1	0	1
20003380	20003380	2	2	1	2	3	2	2	1	3	4	0	2	1	1	1	1	1	1	1	1	3	3	2	2	1	0	1	2	3
20003381	20003381	1	0	0	1	2	3	3	0	0	2	2	3	0	1	2	1	2	1	1	1	1	1	2	2	4	1	3	0	1
20003384	20003384	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1
20003385	20003385	2	1	0	0	1	1	1	1	1	2	0	0	0	0	1	1	1	2	1	1	1	1	1	0	1	2	0	0	1
20003396	20003396	0	0	0	0	1	0	0	0	1	1	1	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	2
20003406	20003406	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1
20003413	20003413	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	2	1	1	1	1	1
