Family ID	FRAX00	FRAX01	FRAX03	FRAX04	FRAX05	FRAX06	FRAX07	FRAX08	FRAX09	FRAX11	FRAX12	FRAX13	FRAX14	FRAX15	FRAX16	FRAX19	FRAX20	FRAX21	FRAX23	FRAX25	FRAX26	FRAX27	FRAX28	FRAX29	FRAX30	FRAX31	FRAX32	FRAX33	Oeuropea
10009980	1	1	2	2	3	1	1	1	2	2	1	2	2	0	1	2	2	1	1	1	2	2	1	1	1	2	1	2	2
10009991	1	1	1	2	1	1	2	2	1	2	1	1	1	1	1	2	2	2	1	1	1	2	2	1	2	2	2	1	3
10009992	2	2	0	1	1	2	2	0	2	2	2	1	0	0	2	2	0	2	2	2	1	1	2	2	2	2	2	1	2
10009993	1	2	1	2	3	1	1	1	2	2	1	2	1	2	1	2	1	2	1	1	2	2	1	1	1	1	1	1	1
10009995	1	1	2	1	2	1	1	1	1	2	1	2	2	1	0	2	2	1	1	1	2	3	1	1	1	2	1	2	3
10010000	1	1	2	1	1	1	2	2	2	1	1	2	2	1	1	1	0	1	1	1	1	2	1	3	1	2	1	0	1
10010003	1	1	2	2	2	2	1	1	2	1	1	1	0	1	1	2	0	1	1	2	2	2	2	1	1	1	2	2	1
10010014	1	1	1	2	1	1	2	2	1	2	2	1	1	1	1	2	1	1	1	1	1	2	2	2	2	1	2	2	1
10010016	1	1	2	1	2	1	1	1	1	2	1	2	2	1	2	2	1	1	1	2	2	2	1	1	1	1	1	2	2
10010021	1	2	2	2	2	2	2	0	1	2	2	1	2	1	1	0	1	0	1	2	2	2	1	1	1	2	0	1	2
10010024	2	1	1	1	1	1	2	2	2	2	1	0	1	2	1	1	1	2	2	2	2	1	1	1	1	2	2	2	1
10010030	2	2	0	2	2	2	1	1	2	2	1	2	1	2	1	1	1	1	2	2	2	1	0	1	1	2	1	2	2
10010031	2	1	1	0	1	1	2	1	2	2	1	2	0	2	2	2	1	0	2	0	2	2	1	1	2	2	1	2	2
10010033	1	1	1	1	1	1	1	1	1	1	2	4	0	1	1	2	0	1	0	1	1	1	2	2	1	1	2	4	1
10010038	1	1	1	1	1	1	2	0	2	2	2	1	1	1	1	2	1	1	1	3	0	1	2	2	2	2	2	1	2
10010041	2	2	0	2	0	2	2	2	1	2	1	0	1	1	2	2	1	1	2	1	1	2	1	2	1	2	1	1	3
10010044	2	1	1	0	0	1	1	1	2	0	2	1	2	0	2	2	2	2	3	3	1	1	1	1	1	1	1	2	2
10010045	1	1	1	2	1	2	2	1	1	2	2	1	1	1	1	1	1	2	2	1	1	2	1	2	1	1	1	1	2
10010050	2	2	0	2	1	2	1	1	2	2	0	2	2	1	2	2	2	1	0	0	2	1	1	2	1	2	2	1	2
10010065	2	2	1	1	2	2	2	0	2	2	1	1	2	0	1	1	1	2	1	2	2	2	1	2	1	2	1	2	2
10010067	2	1	1	1	1	2	2	2	2	2	2	2	2	1	1	1	2	2	1	0	1	1	2	2	1	2	2	0	2
10010068	2	2	0	2	2	2	1	2	2	2	1	0	1	2	0	1	2	1	1	1	1	2	1	1	2	2	2	0	3
10010072	2	1	1	2	2	2	2	1	2	2	2	2	1	1	1	1	2	2	0	0	1	2	1	0	1	2	1	2	2
10010073	2	2	0	1	2	2	1	1	2	2	1	2	2	1	1	1	1	1	1	1	2	2	2	1	2	2	1	2	3
10010075	2	1	1	2	0	2	2	2	1	2	1	1	0	1	1	2	1	2	1	0	1	2	2	2	2	2	2	1	1
10010078	1	1	1	2	2	2	1	2	2	2	2	1	1	1	1	2	1	1	1	1	1	2	2	1	2	0	2	1	3
10010084	1	1	2	1	2	1	1	0	2	1	1	2	2	1	1	2	0	2	1	1	2	1	1	1	1	2	1	2	3
10010087	2	1	2	1	1	1	2	1	2	2	0	2	2	0	1	1	2	1	1	1	2	1	2	1	2	2	2	1	2
10010090	2	2	1	0	2	2	2	1	2	2	1	1	1	1	1	3	2	0	1	2	2	1	1	2	1	2	1	2	2
10010092	1	1	2	2	2	1	2	0	2	2	1	2	2	1	0	2	1	1	1	2	2	2	1	2	1	2	1	2	2
10010093	1	1	1	2	2	1	2	1	2	2	1	2	2	1	1	1	1	1	0	0	2	1	2	1	2	2	2	2	2
10010094	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	1	0	0	0	1
10010095	2	1	2	2	1	1	1	1	1	2	1	3	1	2	2	1	1	1	1	1	1	2	1	0	1	2	1	2	3
10010101	2	0	2	1	2	2	1	1	2	2	0	2	1	1	1	2	1	2	1	1	2	1	1	0	2	1	1	2	3
10010106	2	2	1	1	2	1	2	2	2	2	2	0	2	1	1	1	1	1	2	1	1	2	3	0	1	2	1	1	1
10010110	2	1	1	2	0	2	2	0	2	2	2	1	1	1	3	1	2	1	2	2	1	1	1	2	1	1	1	2	2
10010115	2	3	2	1	1	1	2	1	2	2	1	2	2	0	1	2	0	1	0	1	2	1	0	1	1	2	2	1	2
10010120	2	1	1	1	1	1	2	1	2	2	2	2	0	1	1	2	2	1	1	1	1	1	2	2	2	2	1	2	2
10010124	2	2	0	1	0	2	2	0	2	0	2	2	1	2	2	1	2	1	2	2	1	2	2	1	1	2	2	0	2
10010131	2	1	0	2	0	2	2	2	2	2	2	2	1	1	1	1	0	1	1	2	1	2	2	2	2	2	2	1	3
10010138	2	2	1	2	1	2	2	1	2	2	1	2	1	1	2	1	2	1	1	0	2	2	2	0	1	0	1	2	3
10010139	2	3	1	1	1	5	1	1	1	1	1	1	1	1	1	2	1	0	1	1	1	1	2	2	1	1	2	1	2
10010143	2	2	2	1	1	2	2	0	2	2	1	1	1	1	1	2	2	2	0	1	1	0	1	2	2	2	1	2	2
10010150	1	2	2	1	2	2	1	1	1	1	1	2	1	0	2	2	2	2	2	2	1	2	1	2	2	2	1	1	2
10010152	1	2	2	2	2	2	1	1	2	2	1	1	1	1	1	1	1	1	1	3	2	1	1	1	1	2	1	2	1
10010153	1	2	2	1	1	2	0	1	2	1	1	2	2	2	2	0	1	1	1	2	2	0	1	2	2	2	1	2	2
10010159	2	2	1	1	1	2	2	1	1	2	1	1	1	1	2	2	1	1	3	1	1	2	1	1	1	2	1	1	2
10010164	2	2	2	1	2	1	2	1	2	2	2	2	2	1	1	1	2	1	2	2	2	2	1	0	1	0	1	1	3
10010169	2	1	1	1	1	2	2	2	2	2	1	1	1	1	1	2	1	2	1	1	2	1	0	2	1	2	1	2	2
10010172	2	2	0	1	1	1	1	2	2	2	0	1	1	2	1	2	1	2	1	1	2	2	2	2	1	2	2	1	1
10010176	1	2	1	1	2	2	2	1	2	2	2	1	0	1	0	2	2	2	1	2	2	2	2	1	1	2	1	1	2
10010180	1	1	0	1	2	1	2	1	2	1	1	2	2	1	1	2	3	1	1	1	2	2	0	1	1	2	1	3	2
10010181	2	3	2	1	1	0	1	1	1	1	1	2	2	1	1	1	1	0	1	1	1	1	1	1	1	1	2	2	2
10010188	0	1	2	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1	1	1	1	0	1
10010196	2	2	2	0	1	1	2	1	2	2	2	0	0	2	2	2	1	1	2	1	0	0	2	2	1	0	2	1	3
10010198	2	2	0	2	1	2	2	2	2	2	1	1	1	2	1	2	2	1	0	1	1	2	2	1	1	2	1	1	2
10010199	2	2	1	1	2	2	2	0	1	1	2	2	1	2	1	2	1	2	1	1	1	1	2	1	1	1	2	2	2
10010202	2	2	1	1	1	2	2	0	2	2	1	1	1	1	1	2	0	2	1	0	2	2	2	1	1	1	1	2	3
10010210	3	2	1	0	3	2	1	0	2	2	1	0	1	1	0	1	2	2	1	3	2	1	3	0	1	2	0	1	2
10010211	2	1	2	1	2	1	1	1	2	1	2	2	1	1	1	1	1	2	0	2	2	2	1	1	1	2	1	2	2
10010213	2	3	1	1	2	4	1	1	1	0	0	1	2	3	2	1	1	1	3	2	1	1	1	1	0	1	1	1	2
10010219	2	1	1	1	2	2	2	0	2	2	1	1	2	2	1	2	1	0	2	0	2	1	2	2	1	2	1	0	2
10010220	2	2	1	1	1	2	2	0	2	2	0	1	1	2	1	2	0	2	2	1	2	2	1	1	1	2	1	2	2
10010221	2	2	1	1	2	2	2	2	2	2	2	2	1	0	0	2	2	0	1	0	2	1	1	1	1	1	2	2	2
10010225	2	0	0	2	2	2	2	0	2	2	2	2	2	0	0	1	1	2	0	2	2	2	2	0	2	2	1	2	2
10010230	1	1	1	2	2	0	2	2	1	2	2	1	1	1	1	1	1	2	1	1	1	2	2	2	2	1	2	1	3
10010234	1	1	1	1	2	1	1	1	1	2	1	2	2	1	1	2	2	1	1	1	2	1	1	1	1	2	1	2	3
10010237	1	2	1	1	1	1	1	0	1	1	1	1	1	3	1	1	0	1	2	1	1	1	1	1	1	1	1	1	2
10010239	2	0	2	2	2	2	2	0	2	2	1	2	2	1	2	1	1	1	0	1	2	2	1	1	1	1	1	2	2
10010243	2	2	1	1	1	2	2	2	1	1	1	1	1	2	2	2	1	2	2	2	0	2	2	2	1	1	1	1	2
10010248	2	2	1	1	2	2	1	0	2	1	2	1	2	1	1	2	1	1	1	2	2	2	1	0	1	2	1	1	2
10010257	2	1	1	1	2	2	2	0	2	2	1	1	1	1	1	2	0	0	2	0	2	1	2	2	2	1	2	1	2
10010259	3	1	2	1	2	2	1	1	2	1	1	1	1	2	1	1	1	1	1	1	2	1	1	2	2	1	2	1	2
10010260	2	2	1	1	1	2	2	1	1	2	2	1	1	1	1	2	2	2	1	1	1	2	2	1	1	1	1	1	1
10010261	2	1	2	1	2	2	2	1	2	2	2	1	1	1	1	1	0	3	1	1	2	2	0	2	1	1	1	2	2
10010263	1	1	1	1	2	0	1	2	1	1	2	1	1	2	1	1	1	1	1	2	1	1	2	3	1	2	1	2	3
10010265	2	2	0	1	1	2	2	0	2	2	1	1	1	2	1	2	1	1	1	1	2	2	1	0	1	2	0	2	4
10010266	1	1	1	1	1	1	3	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	3	1	2	4	2	1
10010270	1	1	1	1	2	1	2	1	2	2	1	2	2	1	0	2	1	1	1	1	2	2	1	1	1	1	1	2	2
10010275	3	2	1	2	1	1	2	0	2	2	2	1	2	1	1	2	2	1	0	0	1	2	2	2	1	2	1	1	2
10010276	1	1	0	2	2	2	2	0	2	1	1	1	2	1	1	2	1	0	2	2	2	2	1	2	1	2	2	3	1
10010277	2	2	1	1	1	2	1	1	1	2	1	1	1	2	1	2	2	1	2	1	1	2	1	1	1	2	1	1	2
10010278	2	1	1	1	1	2	2	1	1	2	2	1	1	1	1	2	1	2	1	1	1	2	1	1	1	1	1	1	3
10010279	2	2	1	2	1	2	2	0	1	2	1	1	1	2	2	2	0	1	2	1	1	2	1	1	0	2	0	2	2
10010284	1	2	0	1	1	2	2	1	2	2	2	2	1	1	1	1	1	1	1	1	2	1	1	1	2	2	1	2	4
10010287	2	1	1	1	1	2	2	2	2	2	2	1	1	1	0	2	0	1	0	1	1	1	1	2	1	2	2	2	2
10010288	1	1	1	2	2	2	2	2	2	1	1	1	2	1	1	2	1	0	1	2	2	1	0	2	2	1	1	1	2
10010291	1	1	1	2	2	1	1	1	2	2	1	1	2	1	1	2	1	1	1	1	1	2	1	1	1	2	1	2	2
10010293	2	1	1	1	0	1	1	2	0	0	1	3	1	1	1	2	1	4	1	3	1	3	2	4	0	1	1	2	2
10010294	2	2	1	2	2	1	1	0	2	3	0	2	2	1	2	2	2	1	2	2	1	1	1	1	0	1	0	1	2
10010299	2	1	1	3	1	2	1	1	2	2	1	1	1	1	1	2	1	2	1	1	1	2	1	1	1	2	1	1	3
10010303	2	2	2	1	1	2	2	1	2	2	0	1	2	0	2	2	1	1	0	2	2	1	1	0	1	1	2	2	2
10010304	1	1	2	2	2	1	1	1	2	2	0	1	2	0	1	2	1	0	1	0	2	1	1	1	1	2	1	2	2
10010307	2	2	2	1	2	2	2	0	2	1	0	1	1	1	0	1	1	0	1	0	2	2	2	2	2	1	2	2	2
10010316	2	1	2	1	0	2	2	2	2	2	1	1	1	1	1	0	1	2	1	0	1	2	1	2	2	2	2	2	1
10010320	2	1	2	1	1	2	2	1	2	2	2	2	0	1	1	2	2	0	1	1	2	2	1	0	0	1	1	2	3
10010321	1	1	0	2	1	2	2	2	1	2	2	1	1	1	1	1	1	1	1	1	1	3	2	1	2	2	2	1	1
10010327	2	2	0	2	1	1	2	0	2	2	1	2	1	1	2	2	1	2	1	2	1	2	0	1	0	2	2	1	2
10010330	1	1	2	1	1	2	1	1	2	2	2	1	2	1	1	1	0	1	2	1	2	2	2	1	2	1	2	2	2
10010340	2	1	1	0	1	2	2	2	1	2	2	1	1	2	2	1	1	1	2	2	1	2	2	1	0	1	2	1	4
10010347	1	2	0	1	0	2	2	2	2	2	2	1	0	1	2	2	1	2	1	2	0	2	2	2	2	1	2	2	2
10010353	2	2	1	2	2	2	2	1	2	2	1	1	1	1	0	1	1	0	1	1	0	1	2	0	1	2	2	2	2
10010356	1	0	0	0	1	2	1	0	2	2	0	0	0	1	0	2	0	0	0	0	0	0	0	0	1	2	1	1	3
10010357	3	1	0	1	2	2	0	0	2	2	0	2	1	1	0	2	0	2	0	0	0	1	1	2	1	2	1	1	4
10010364	1	0	2	1	2	2	1	1	1	2	1	1	1	2	1	2	1	2	1	1	1	2	1	1	1	1	1	1	2
10010365	2	2	1	1	1	2	2	1	2	2	3	0	0	1	0	2	2	2	3	0	1	2	0	1	1	0	1	2	2
10010366	3	1	1	2	1	1	2	1	2	2	2	2	0	1	1	2	0	2	1	0	2	2	1	1	2	1	2	2	2
10010371	2	1	2	0	1	2	0	0	2	2	0	2	2	2	2	2	1	1	1	0	2	0	2	1	1	1	2	2	1
10010375	1	1	0	2	2	1	1	1	1	2	1	1	2	1	1	2	1	2	1	1	2	2	1	1	2	2	1	1	1
10010382	2	2	1	1	2	1	1	1	1	2	1	1	1	2	2	2	1	2	1	2	1	1	1	1	1	3	1	2	1
10010390	1	1	2	1	1	2	1	1	1	2	1	1	1	2	1	2	2	1	2	2	1	3	1	1	2	1	2	1	1
10010399	2	0	1	1	2	0	1	1	2	2	1	2	1	0	0	2	0	2	0	2	1	1	1	1	1	2	1	1	2
10010401	2	1	2	2	1	1	2	1	2	2	1	1	1	1	0	2	2	2	2	0	1	2	1	1	1	1	0	1	1
10010403	3	0	2	0	1	2	2	2	2	2	1	1	1	1	0	2	1	1	1	0	2	1	2	1	1	2	2	1	2
10010409	2	2	1	1	2	2	2	1	2	2	1	1	0	1	2	1	1	1	2	1	2	2	1	1	2	1	1	1	3
10010411	1	1	1	1	1	1	2	2	0	1	1	1	1	1	1	1	1	1	1	3	1	1	2	1	2	1	1	1	3
10010421	4	2	2	0	1	2	1	1	2	1	1	1	1	2	1	1	1	2	1	1	2	1	1	1	1	2	1	1	2
10010423	1	1	1	0	0	1	1	0	1	1	1	0	0	1	0	1	1	0	0	0	0	0	1	0	1	0	0	1	2
10010428	1	2	3	1	2	1	1	2	2	1	1	1	2	2	1	2	2	1	2	1	3	1	1	1	1	1	1	1	1
10010433	2	1	2	2	2	2	1	1	2	2	0	2	2	1	0	2	1	2	1	0	0	1	2	0	1	2	1	2	2
10010439	2	1	0	0	1	1	1	2	2	1	2	1	0	1	1	2	2	2	2	1	2	0	1	1	2	2	2	2	2
10010448	2	1	1	0	1	1	2	2	2	2	1	1	1	2	0	0	0	1	0	1	2	1	2	0	2	1	2	1	2
10010449	2	2	0	2	0	2	1	1	2	2	0	1	1	1	2	1	1	1	2	1	1	1	2	2	1	1	1	2	2
10010452	2	1	2	0	1	2	2	0	2	2	1	1	1	2	1	2	1	2	1	2	2	1	1	0	1	2	1	2	2
10010455	1	1	1	1	1	1	2	1	1	1	2	1	1	2	1	1	1	2	1	2	1	1	2	2	2	2	2	1	2
10010456	1	2	1	2	1	1	1	2	1	2	1	1	1	2	2	1	2	1	2	0	1	2	1	1	1	2	1	2	1
10010457	1	2	0	2	1	1	2	2	1	2	1	0	0	1	2	2	2	2	1	1	0	2	1	1	1	2	1	2	2
10010461	2	2	1	1	1	2	2	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	2	2	2	1	2	1	2
10010462	2	1	2	2	2	2	2	0	2	0	1	2	1	0	0	2	2	2	1	2	2	0	1	1	1	2	2	2	2
10010464	2	1	2	2	1	2	2	1	2	2	1	2	1	0	1	1	1	2	1	1	1	1	1	2	1	1	0	2	2
10010466	2	2	1	1	1	2	2	1	2	2	1	1	1	2	0	1	2	1	2	1	1	2	1	1	1	2	1	1	2
10010468	2	1	1	2	2	1	1	2	1	1	1	1	1	3	2	2	1	2	1	1	1	1	1	1	2	1	0	1	2
10010472	2	1	2	1	2	2	2	1	2	1	1	2	2	1	1	2	1	2	2	1	2	1	0	0	1	2	1	2	2
10010475	2	2	0	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	3	3	1	4	1	1
10010476	1	2	0	2	0	1	2	1	0	1	1	0	1	2	0	2	1	1	1	1	2	1	1	1	1	2	1	2	2
10010477	2	2	1	1	0	2	1	2	0	1	2	1	1	1	1	1	1	1	0	3	1	1	2	2	3	1	1	1	1
10010478	1	2	2	2	1	1	2	2	1	2	1	1	2	2	1	1	0	1	2	1	2	1	1	1	1	1	2	1	3
10010482	1	1	1	2	1	1	2	1	1	2	2	1	1	1	1	1	1	1	1	1	1	2	1	2	1	2	1	2	2
10010488	2	1	1	1	0	2	2	2	2	2	2	1	1	2	0	2	0	0	1	2	0	2	2	1	1	1	2	1	2
10010489	1	1	2	2	2	1	1	1	2	2	1	1	2	1	1	1	0	1	0	0	2	1	1	1	1	2	1	2	4
10010491	1	1	2	2	1	1	1	1	3	2	2	2	2	1	0	2	1	1	1	1	2	2	1	0	1	2	1	2	2
10010496	2	2	1	1	1	2	2	1	2	2	1	2	0	1	2	2	1	0	1	1	2	1	1	1	1	2	1	2	2
10010499	2	1	2	1	1	2	2	1	1	0	0	1	1	2	1	3	0	0	1	0	2	2	1	1	1	2	2	1	2
10010502	2	2	1	1	1	2	1	1	1	1	1	1	1	2	2	2	0	2	2	1	1	1	1	1	1	1	1	1	1
10010503	2	2	1	1	1	2	2	2	2	2	1	1	1	2	1	2	1	0	1	2	1	2	1	1	1	1	1	2	2
10010504	2	1	1	2	1	1	2	1	1	2	2	1	1	0	0	0	1	1	2	2	1	1	1	2	1	2	2	2	2
10010505	1	1	2	1	2	1	1	2	2	2	1	3	2	2	0	0	1	0	1	1	0	2	0	1	1	3	2	2	1
10010514	1	2	1	1	2	1	1	3	2	1	2	1	1	2	0	1	1	1	1	0	1	1	2	0	1	1	2	1	2
10010516	1	2	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	2	1	1	2	1	2	2	2	1	3
10010521	2	2	2	1	0	2	2	1	2	2	1	1	1	2	2	2	1	1	2	1	1	2	1	0	0	2	0	1	2
10010522	2	1	1	1	2	2	2	0	2	2	1	2	2	1	0	2	2	1	0	1	2	2	1	1	1	2	1	1	2
10010529	1	1	2	2	2	1	1	1	2	2	1	2	2	1	1	0	1	1	1	2	2	2	1	1	1	2	1	2	1
10010530	0	0	2	2	1	0	1	1	3	1	1	1	3	0	0	1	2	0	0	1	2	1	1	0	0	1	1	3	1
10010539	2	1	2	1	2	2	2	0	2	2	2	0	1	1	1	2	0	1	2	1	1	2	1	1	0	2	0	2	2
10010540	2	1	2	1	2	1	1	1	2	2	1	2	1	1	1	1	1	0	1	1	2	2	1	1	1	0	1	1	1
10010551	3	1	1	1	1	1	2	1	2	1	3	1	1	0	2	1	1	1	2	1	1	1	2	1	1	1	2	1	1
10010553	2	2	2	1	2	2	2	1	1	2	1	1	0	1	1	2	1	1	1	1	2	2	0	2	1	2	1	0	2
10010554	2	1	1	2	1	1	1	1	1	2	2	1	1	0	1	2	2	2	1	2	1	2	1	1	1	0	2	2	3
10010556	2	1	2	1	1	2	2	1	1	2	1	1	1	1	2	1	1	0	1	1	2	2	2	0	2	1	2	1	2
10010559	1	1	1	1	1	2	2	1	1	2	2	1	1	1	1	2	1	0	1	1	1	2	2	1	2	0	2	1	2
10010560	2	1	0	1	1	2	0	2	2	1	0	1	1	2	1	2	1	2	1	2	2	1	1	1	1	2	0	2	4
10010569	2	1	1	2	1	2	2	0	2	2	0	1	0	1	1	2	0	0	1	2	1	1	1	0	0	2	0	1	1
10010582	2	1	0	2	1	0	2	1	2	1	0	1	1	2	2	2	2	0	1	2	0	2	3	2	0	2	1	2	1
10010585	2	1	1	2	1	1	2	2	2	2	0	2	0	1	1	2	1	1	1	2	1	1	1	2	1	1	1	1	2
10010588	2	1	2	1	2	2	0	0	3	2	0	2	2	2	1	2	1	2	2	1	1	0	1	1	0	1	0	1	2
10010594	1	0	1	0	1	0	2	3	2	1	1	2	1	0	0	2	0	0	0	2	1	1	1	1	1	1	1	2	1
10010597	2	0	2	2	1	2	2	0	1	2	1	0	2	1	0	2	2	1	2	2	1	2	1	0	2	2	1	1	2
10010598	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2
10010604	2	0	3	0	2	2	2	1	2	2	0	1	2	1	1	2	1	1	1	1	1	1	0	1	2	1	1	1	2
10010608	2	1	1	0	2	1	2	0	2	2	2	2	1	0	0	2	1	1	2	0	2	1	1	1	2	1	2	1	2
10010609	1	1	2	1	3	1	1	1	2	1	0	2	2	1	1	1	1	2	1	1	2	1	1	1	1	0	1	2	2
10010611	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	2	1	1	1	1	1	1	2	0	2	1	1	5
10010613	1	1	1	1	2	1	1	1	3	2	2	0	1	1	1	1	2	1	1	1	1	1	1	2	1	2	2	2	2
10010615	2	2	2	1	1	1	2	1	2	2	1	2	0	1	2	2	1	1	1	2	1	2	0	1	0	1	1	1	1
10010621	2	2	1	1	2	2	1	1	2	2	1	1	2	2	2	1	1	1	1	1	1	1	1	1	1	1	2	1	2
10010626	2	2	1	0	2	2	2	1	1	2	1	1	2	0	1	2	0	1	1	0	1	1	1	1	2	2	1	2	2
10010630	1	1	2	1	2	1	1	1	2	1	1	1	2	0	1	1	1	0	1	0	2	1	1	0	2	2	2	1	1
10010633	1	2	1	1	1	2	1	1	1	1	1	1	1	2	2	2	1	2	1	1	1	2	1	1	1	1	1	1	2
10010645	2	1	2	0	2	2	2	1	2	2	1	1	0	1	1	1	1	1	2	1	2	0	2	1	2	2	1	1	1
10010646	1	1	1	2	1	1	1	1	1	1	4	1	1	2	1	1	1	1	1	1	1	1	2	2	2	1	3	2	1
10010647	1	1	2	2	2	1	1	0	1	2	1	2	2	0	1	2	2	1	1	1	2	1	1	1	1	2	1	0	1
10010669	2	2	1	2	0	2	2	1	2	2	2	1	0	2	1	1	1	1	2	0	1	1	1	2	1	2	1	2	2
10010673	1	1	1	1	0	1	1	2	1	1	2	1	1	1	1	1	1	1	1	2	1	1	3	2	1	2	2	1	1
10010683	1	1	1	1	1	2	0	1	1	1	2	1	1	2	1	1	1	2	0	1	1	2	1	1	1	2	1	2	1
10010690	3	1	1	1	1	1	2	2	2	2	0	1	1	1	0	1	1	2	1	2	1	1	1	1	1	2	2	1	2
10010692	1	1	2	1	1	1	1	1	2	1	1	2	2	1	1	2	1	1	1	1	1	1	1	0	1	2	1	2	2
10010697	2	1	2	1	2	1	1	1	2	2	1	2	2	1	0	1	1	2	1	1	2	1	1	1	1	1	1	1	2
10010699	1	1	1	1	1	2	1	1	1	1	2	2	1	1	1	2	2	2	1	1	1	2	1	1	1	2	2	1	2
10010700	1	2	1	2	2	1	1	2	1	2	0	1	0	1	2	2	1	1	1	0	3	1	2	2	2	1	2	1	2
10010702	0	1	1	2	2	1	1	1	2	1	0	2	2	1	1	2	1	2	2	1	1	1	1	0	1	2	1	2	2
10010710	1	0	1	0	1	1	0	0	2	2	0	0	1	0	0	2	0	0	0	1	1	2	1	0	0	0	1	2	2
10010713	2	2	2	2	1	2	1	0	2	2	1	2	1	1	1	2	1	1	1	1	1	0	0	0	1	1	1	2	2
10010715	2	1	1	1	2	1	1	0	2	2	1	2	2	1	1	2	2	1	1	0	2	1	1	1	0	2	0	2	2
10010719	1	1	2	1	1	1	2	1	2	2	1	2	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	2
10010721	2	2	0	0	2	1	1	0	2	2	1	2	2	1	0	2	1	1	2	1	2	1	1	0	0	2	2	2	2
10010730	2	2	1	1	1	2	2	1	2	2	1	1	1	1	0	2	2	2	1	0	1	1	1	0	1	1	1	1	2
10010734	2	2	1	1	0	2	2	1	2	1	0	1	1	2	2	1	1	2	1	1	2	1	1	1	1	1	1	2	2
10010735	3	1	2	1	1	2	2	1	2	2	1	1	1	0	0	2	2	1	1	1	2	1	1	1	1	1	1	1	2
10010736	3	1	1	1	1	2	1	1	2	2	1	1	1	1	2	1	1	1	1	1	2	2	1	1	1	1	1	1	2
10010738	2	2	1	2	1	2	2	0	2	2	1	0	1	2	1	2	1	0	2	1	1	2	2	1	0	1	1	2	2
10010743	3	0	0	2	1	2	1	0	2	2	0	1	1	2	0	1	0	2	1	2	2	2	0	1	0	0	0	1	1
10010746	2	1	0	2	2	2	1	0	2	2	1	0	1	0	1	2	0	2	1	1	2	0	1	1	2	2	1	1	1
10010747	2	2	2	1	1	2	2	1	2	1	1	1	1	1	0	1	1	0	0	1	1	2	0	1	0	2	0	2	2
10010752	2	1	0	0	0	2	2	2	2	2	1	0	0	1	1	1	0	1	1	1	0	2	0	0	1	1	2	1	2
10010756	2	2	0	1	2	2	2	1	1	2	2	1	0	2	1	2	1	0	2	0	1	2	1	1	2	2	1	2	2
10010757	2	2	1	1	2	2	2	1	2	2	1	0	0	1	2	1	1	1	2	1	1	2	1	0	1	2	2	2	2
10010762	2	1	2	1	1	2	2	1	2	2	0	2	1	1	1	2	0	0	2	0	2	2	1	1	1	2	0	2	2
10010770	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	5
10010785	2	1	2	1	2	2	1	1	2	2	1	1	1	1	1	1	2	1	1	2	1	2	1	0	0	1	1	1	2
10010788	1	2	2	1	1	1	1	2	1	1	2	2	1	0	1	1	1	1	1	0	1	1	2	2	2	2	1	1	2
10010789	1	1	1	2	1	0	1	1	1	2	1	1	1	1	1	2	2	1	1	1	1	2	1	2	0	1	1	2	2
10010794	2	1	2	2	1	2	2	1	2	1	0	2	2	0	1	2	0	1	2	0	2	1	0	0	0	2	1	1	1
10010795	1	1	1	1	1	1	1	2	1	1	3	1	1	1	0	2	1	0	1	1	1	2	1	2	2	1	1	1	1
10010800	2	2	0	2	1	2	0	2	2	2	2	0	0	2	0	1	0	2	1	1	0	2	2	1	2	1	2	2	3
10010801	1	1	2	1	2	1	1	1	2	1	1	3	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	3	2
10010803	1	1	1	1	1	0	1	1	1	1	1	1	2	1	0	1	1	1	1	1	1	1	1	1	1	1	1	2	6
10010807	1	2	1	2	1	1	1	1	1	2	1	2	1	1	2	1	1	1	1	1	1	2	1	1	2	1	1	1	2
10010808	2	0	1	1	0	2	2	0	2	2	1	0	1	1	2	2	1	2	2	2	0	2	1	0	1	2	2	2	2
10010813	0	1	1	1	1	2	1	1	2	1	1	2	2	2	2	1	1	1	2	1	1	1	1	1	1	1	1	1	2
10010817	2	2	1	1	1	1	1	0	1	2	1	1	1	2	1	1	1	1	2	2	1	2	1	1	1	1	1	1	3
10010818	1	2	2	1	1	1	2	1	1	2	1	1	1	2	2	3	2	1	0	1	1	1	2	1	1	1	1	0	1
10010819	2	1	1	0	1	1	0	0	1	0	0	1	1	1	1	1	1	1	1	0	1	1	0	1	1	2	0	1	2
